Station_ID,TIMESTAMP,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,LAT,LON,Elevation
,,Celsius,%,m/s,Degrees,-14.331,-170.7105,9
NSTU,2022-04-13T11:50:00-1100,29.9,80.65,3.6,70,-14.331,-170.7105,9
NSTU,2022-04-13T12:50:00-1100,30.1,83.08,3.6,120,-14.331,-170.7105,9
NSTU,2022-04-13T13:50:00-1100,29.2,82.97,4.63,160,-14.331,-170.7105,9
NSTU,2022-04-13T14:50:00-1100,29.4,84.48,3.09,,-14.331,-170.7105,9
NSTU,2022-04-13T15:50:00-1100,29.8,80.64,4.12,120,-14.331,-170.7105,9
NSTU,2022-04-13T16:50:00-1100,28.6,82.41,4.12,110,-14.331,-170.7105,9
NSTU,2022-04-13T17:50:00-1100,28.2,84.85,3.09,,-14.331,-170.7105,9
NSTU,2022-04-13T18:50:00-1100,27.9,83.81,4.12,110,-14.331,-170.7105,9
NSTU,2022-04-13T19:50:00-1100,28,83.83,3.6,100,-14.331,-170.7105,9
NSTU,2022-04-13T20:50:00-1100,28,84.33,3.6,120,-14.331,-170.7105,9
NSTU,2022-04-13T21:50:00-1100,27.9,85.32,3.09,,-14.331,-170.7105,9
NSTU,2022-04-13T22:50:00-1100,28.1,85.85,4.12,130,-14.331,-170.7105,9
NSTU,2022-04-13T23:50:00-1100,28,85.84,4.63,110,-14.331,-170.7105,9
NSTU,2022-04-14T00:50:00-1100,28.1,85.85,4.63,120,-14.331,-170.7105,9
NSTU,2022-04-14T01:50:00-1100,27.9,87.37,5.14,110,-14.331,-170.7105,9
NSTU,2022-04-14T02:50:00-1100,27.9,87.89,5.14,110,-14.331,-170.7105,9
NSTU,2022-04-14T03:50:00-1100,27.5,90.5,4.63,100,-14.331,-170.7105,9
NSTU,2022-04-14T04:50:00-1100,27.4,89.96,4.12,130,-14.331,-170.7105,9
NSTU,2022-04-14T05:50:00-1100,27.5,90.5,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-14T06:50:00-1100,27.3,91.02,4.12,120,-14.331,-170.7105,9
NSTU,2022-04-14T07:50:00-1100,27.9,90.52,5.14,130,-14.331,-170.7105,9
NSTU,2022-04-14T08:50:00-1100,27.8,88.93,1.54,,-14.331,-170.7105,9
NSTU,2022-04-14T09:50:00-1100,29.2,88.52,4.12,130,-14.331,-170.7105,9
NSTU,2022-04-14T10:50:00-1100,30.6,84.6,5.14,120,-14.331,-170.7105,9
NSTU,2022-04-14T11:50:00-1100,29.3,86.48,4.12,100,-14.331,-170.7105,9
NSTU,2022-04-14T12:50:00-1100,28.5,86.91,2.57,,-14.331,-170.7105,9
NSTU,2022-04-14T13:50:00-1100,30.6,81.21,4.12,100,-14.331,-170.7105,9
NSTU,2022-04-14T14:50:00-1100,30.2,79.27,4.63,80,-14.331,-170.7105,9
NSTU,2022-04-14T15:50:00-1100,29.5,79.18,4.12,80,-14.331,-170.7105,9
NSTU,2022-04-14T16:50:00-1100,29.5,82.04,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-14T17:50:00-1100,28.7,84.9,4.63,90,-14.331,-170.7105,9
NSTU,2022-04-14T18:50:00-1100,28.4,87.42,4.63,90,-14.331,-170.7105,9
NSTU,2022-04-14T19:50:00-1100,28.3,87.41,2.06,,-14.331,-170.7105,9
NSTU,2022-04-14T20:50:00-1100,26.5,90.97,6.69,50,-14.331,-170.7105,9
NSTU,2022-04-14T21:50:00-1100,25.9,93.68,1.54,,-14.331,-170.7105,9
NSTU,2022-04-14T22:50:00-1100,25.5,95.93,1.54,,-14.331,-170.7105,9
NSTU,2022-04-14T23:50:00-1100,25.8,97.66,1.54,,-14.331,-170.7105,9
NSTU,2022-04-15T00:50:00-1100,26.5,95.39,1.54,,-14.331,-170.7105,9
NSTU,2022-04-15T01:50:00-1100,27.5,94.31,4.12,100,-14.331,-170.7105,9
NSTU,2022-04-15T02:50:00-1100,27.7,91.05,2.57,,-14.331,-170.7105,9
NSTU,2022-04-15T03:50:00-1100,27,91.54,1.54,,-14.331,-170.7105,9
NSTU,2022-04-15T04:50:00-1100,25.9,96.51,1.54,,-14.331,-170.7105,9
NSTU,2022-04-15T05:50:00-1100,25.9,97.08,1.03,,-14.331,-170.7105,9
NSTU,2022-04-15T06:50:00-1100,26.3,97.67,1.03,,-14.331,-170.7105,9
NSTU,2022-04-15T07:50:00-1100,27.7,94.32,1.54,,-14.331,-170.7105,9
NSTU,2022-04-15T08:50:00-1100,29,89.02,2.06,,-14.331,-170.7105,9
NSTU,2022-04-15T09:50:00-1100,30.6,82.17,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-15T10:50:00-1100,30.6,84.11,5.14,110,-14.331,-170.7105,9
NSTU,2022-04-15T11:50:00-1100,31.2,80.35,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-15T12:50:00-1100,31.2,80.35,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-15T13:50:00-1100,31.5,79.45,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-15T14:50:00-1100,31,81.26,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-15T15:50:00-1100,29.9,84.04,4.63,110,-14.331,-170.7105,9
NSTU,2022-04-15T16:50:00-1100,29.8,83.04,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-15T17:51:00-1100,28.9,85.42,3.09,,-14.331,-170.7105,9
NSTU,2022-04-15T18:50:00-1100,28.6,87.43,4.12,140,-14.331,-170.7105,9
NSTU,2022-04-15T19:50:00-1100,28.6,85.39,4.12,110,-14.331,-170.7105,9
NSTU,2022-04-15T20:50:00-1100,28.5,86.91,4.63,110,-14.331,-170.7105,9
NSTU,2022-04-15T21:50:00-1100,28.3,88.97,4.12,120,-14.331,-170.7105,9
NSTU,2022-04-15T22:50:00-1100,28.4,87.93,4.12,120,-14.331,-170.7105,9
NSTU,2022-04-15T23:55:00-1100,28.3,87.41,4.63,130,-14.331,-170.7105,9
NSTU,2022-04-16T00:50:00-1100,28.3,88.44,4.63,120,-14.331,-170.7105,9
NSTU,2022-04-16T01:50:00-1100,27.1,91.55,3.6,130,-14.331,-170.7105,9
NSTU,2022-04-16T02:50:00-1100,27.6,91.58,3.09,,-14.331,-170.7105,9
NSTU,2022-04-16T03:50:00-1100,27.9,90.52,4.63,120,-14.331,-170.7105,9
NSTU,2022-04-16T04:50:00-1100,27.7,88.39,4.63,120,-14.331,-170.7105,9
NSTU,2022-04-16T05:50:00-1100,27.6,88.91,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-16T06:58:00-1100,27.7,89.45,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-16T07:50:00-1100,28.9,85.93,5.14,120,-14.331,-170.7105,9
NSTU,2022-04-16T08:50:00-1100,29.8,81.59,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-16T09:50:00-1100,30.6,79.8,5.14,110,-14.331,-170.7105,9
NSTU,2022-04-16T10:06:00-1100,27.7,89.45,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-16T10:50:00-1100,30.8,82.19,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-16T11:50:00-1100,31.1,79.86,5.66,110,-14.331,-170.7105,9
NSTU,2022-04-16T12:50:00-1100,30.9,81.25,6.69,110,-14.331,-170.7105,9
NSTU,2022-04-16T13:50:00-1100,30.7,82.66,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-16T14:51:00-1100,31.1,78.47,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-16T15:50:00-1100,30.6,80.74,5.66,120,-14.331,-170.7105,9
NSTU,2022-04-16T16:50:00-1100,29.2,83.96,4.63,90,-14.331,-170.7105,9
NSTU,2022-04-16T17:50:00-1100,27,94.29,1.03,,-14.331,-170.7105,9
NSTU,2022-04-16T18:50:00-1100,27.2,94.85,1.54,,-14.331,-170.7105,9
NSTU,2022-04-16T19:50:00-1100,26.7,95.4,0,0,-14.331,-170.7105,9
NSTU,2022-04-16T20:50:00-1100,27,95.97,1.54,,-14.331,-170.7105,9
NSTU,2022-04-16T21:50:00-1100,27.6,91.58,1.54,,-14.331,-170.7105,9
NSTU,2022-04-16T22:50:00-1100,27.8,91.59,1.54,,-14.331,-170.7105,9
NSTU,2022-04-16T23:52:00-1100,27.9,90.52,3.6,120,-14.331,-170.7105,9
NSTU,2022-04-17T00:52:00-1100,27.9,91.6,4.12,120,-14.331,-170.7105,9
NSTU,2022-04-17T01:50:00-1100,27.3,89.42,3.6,160,-14.331,-170.7105,9
NSTU,2022-04-17T02:40:00-1100,26,94.25,9.77,110,-14.331,-170.7105,9
NSTU,2022-04-17T02:50:00-1100,26.7,94.28,4.63,120,-14.331,-170.7105,9
NSTU,2022-04-17T03:50:00-1100,26.9,90.46,5.66,130,-14.331,-170.7105,9
NSTU,2022-04-17T04:53:00-1100,27.5,91.03,6.69,100,-14.331,-170.7105,9
NSTU,2022-04-17T05:50:00-1100,27.8,91.05,6.69,110,-14.331,-170.7105,9
NSTU,2022-04-17T06:50:00-1100,27.8,90.52,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-17T07:50:00-1100,28.6,88.47,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-17T08:50:00-1100,29.7,85.01,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-17T09:50:00-1100,30.5,81.68,6.69,90,-14.331,-170.7105,9
NSTU,2022-04-17T10:50:00-1100,29.4,89.57,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-17T11:50:00-1100,30.9,81.25,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-17T12:50:00-1100,31,81.26,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-17T13:50:00-1100,30.7,81.7,6.69,110,-14.331,-170.7105,9
NSTU,2022-04-17T14:50:00-1100,30.9,79.84,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-17T15:50:00-1100,29.6,82.05,7.2,110,-14.331,-170.7105,9
NSTU,2022-04-17T16:50:00-1100,29.3,83.48,6.17,110,-14.331,-170.7105,9
NSTU,2022-04-17T17:50:00-1100,29,83.94,5.14,110,-14.331,-170.7105,9
NSTU,2022-04-17T18:50:00-1100,28.6,84.89,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-17T19:50:00-1100,28.6,84.89,6.17,120,-14.331,-170.7105,9
NSTU,2022-04-17T20:50:00-1100,28.6,85.9,6.17,120,-14.331,-170.7105,9
NSTU,2022-04-17T21:50:00-1100,28.4,85.37,6.69,110,-14.331,-170.7105,9
NSTU,2022-04-17T22:50:00-1100,28.4,86.39,6.17,110,-14.331,-170.7105,9
NSTU,2022-04-17T23:50:00-1100,28.3,86.89,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T00:50:00-1100,28.1,88.43,6.17,110,-14.331,-170.7105,9
NSTU,2022-04-18T01:50:00-1100,28.1,85.85,6.17,110,-14.331,-170.7105,9
NSTU,2022-04-18T02:50:00-1100,28,86.35,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T03:50:00-1100,26.3,91.5,4.12,100,-14.331,-170.7105,9
NSTU,2022-04-18T04:50:00-1100,27.2,93.74,5.14,80,-14.331,-170.7105,9
NSTU,2022-04-18T05:50:00-1100,27.4,91.03,6.69,110,-14.331,-170.7105,9
NSTU,2022-04-18T06:50:00-1100,27.9,88.41,6.69,100,-14.331,-170.7105,9
NSTU,2022-04-18T07:50:00-1100,28.8,86.94,5.14,80,-14.331,-170.7105,9
NSTU,2022-04-18T08:50:00-1100,29.7,84.51,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T09:53:00-1100,30.5,80.25,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-18T10:51:00-1100,30.9,80.31,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T11:50:00-1100,31.2,77.12,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-18T12:52:00-1100,31.2,78.03,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T13:52:00-1100,31,79.85,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-18T14:50:00-1100,30.8,79.36,5.66,90,-14.331,-170.7105,9
NSTU,2022-04-18T15:50:00-1100,30.8,77.51,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-18T16:50:00-1100,29.7,80.62,4.63,90,-14.331,-170.7105,9
NSTU,2022-04-18T17:50:00-1100,29,82.46,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-18T18:50:00-1100,28.6,83.89,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-18T19:50:00-1100,28.6,84.39,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-18T20:50:00-1100,28.4,85.88,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-18T21:50:00-1100,28.3,85.36,6.69,100,-14.331,-170.7105,9
NSTU,2022-04-18T22:50:00-1100,28.2,84.85,6.69,90,-14.331,-170.7105,9
NSTU,2022-04-18T23:50:00-1100,28.3,84.86,6.17,90,-14.331,-170.7105,9
NSTU,2022-04-19T00:50:00-1100,28.2,84.85,3.09,,-14.331,-170.7105,9
NSTU,2022-04-19T01:50:00-1100,27.6,87.86,5.14,80,-14.331,-170.7105,9
NSTU,2022-04-19T02:50:00-1100,27.7,87.35,3.09,,-14.331,-170.7105,9
NSTU,2022-04-19T03:50:00-1100,27.8,86.33,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-19T04:50:00-1100,27.8,85.82,2.57,,-14.331,-170.7105,9
NSTU,2022-04-19T05:50:00-1100,27.7,87.35,2.06,,-14.331,-170.7105,9
NSTU,2022-04-19T06:50:00-1100,27.9,85.32,4.12,70,-14.331,-170.7105,9
NSTU,2022-04-19T07:50:00-1100,29,81.98,3.6,70,-14.331,-170.7105,9
NSTU,2022-04-19T08:50:00-1100,28.9,82.45,4.63,70,-14.331,-170.7105,9
NSTU,2022-04-19T09:50:00-1100,30.6,77.94,7.2,90,-14.331,-170.7105,9
NSTU,2022-04-19T10:50:00-1100,31,78.92,7.72,90,-14.331,-170.7105,9
NSTU,2022-04-19T11:50:00-1100,31.2,77.12,7.2,90,-14.331,-170.7105,9
NSTU,2022-04-19T12:50:00-1100,30.7,77.96,7.72,90,-14.331,-170.7105,9
NSTU,2022-04-19T13:52:00-1100,31,77.09,6.69,90,-14.331,-170.7105,9
NSTU,2022-04-19T14:50:00-1100,30.1,80.2,7.2,100,-14.331,-170.7105,9
NSTU,2022-04-19T15:50:00-1100,30.5,78.85,6.69,90,-14.331,-170.7105,9
NSTU,2022-04-19T16:50:00-1100,29.9,82.09,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-19T17:50:00-1100,29,83.44,5.14,90,-14.331,-170.7105,9
NSTU,2022-04-19T18:50:00-1100,28.6,85.9,3.6,50,-14.331,-170.7105,9
NSTU,2022-04-19T19:50:00-1100,28.5,84.38,3.09,,-14.331,-170.7105,9
NSTU,2022-04-19T20:50:00-1100,28.4,85.37,4.12,70,-14.331,-170.7105,9
NSTU,2022-04-19T21:50:00-1100,28.4,84.37,3.09,,-14.331,-170.7105,9
NSTU,2022-04-19T22:50:00-1100,28.3,84.86,3.6,60,-14.331,-170.7105,9
NSTU,2022-04-19T23:50:00-1100,28.2,84.85,2.57,,-14.331,-170.7105,9
NSTU,2022-04-20T00:53:00-1100,28.2,85.86,3.6,60,-14.331,-170.7105,9
NSTU,2022-04-20T01:50:00-1100,28.2,86.88,4.12,70,-14.331,-170.7105,9
NSTU,2022-04-20T02:55:00-1100,28.1,87.91,5.14,70,-14.331,-170.7105,9
NSTU,2022-04-20T03:50:00-1100,28,86.35,2.57,,-14.331,-170.7105,9
NSTU,2022-04-20T04:50:00-1100,27.8,86.85,2.57,,-14.331,-170.7105,9
NSTU,2022-04-20T05:50:00-1100,26.9,90.46,1.54,,-14.331,-170.7105,9
NSTU,2022-04-20T06:50:00-1100,27.4,87.33,5.66,80,-14.331,-170.7105,9
NSTU,2022-04-20T08:50:00-1100,29.9,83.06,7.2,90,-14.331,-170.7105,9
NSTU,2022-04-20T09:50:00-1100,30.6,81.21,7.72,90,-14.331,-170.7105,9
NSTU,2022-04-20T10:50:00-1100,30.8,77.06,7.2,70,-14.331,-170.7105,9
NSTU,2022-04-20T11:50:00-1100,30.9,78.91,7.72,90,-14.331,-170.7105,9
NSTU,2022-04-20T12:50:00-1100,30.3,84.08,6.69,70,-14.331,-170.7105,9
NSTU,2022-04-20T13:50:00-1100,31.3,77.13,4.63,70,-14.331,-170.7105,9
NSTU,2022-04-20T14:50:00-1100,31.3,75.34,4.63,70,-14.331,-170.7105,9
NSTU,2022-04-20T15:50:00-1100,30.4,79.77,5.14,70,-14.331,-170.7105,9
NSTU,2022-04-20T16:50:00-1100,29.8,79.69,4.12,70,-14.331,-170.7105,9
NSTU,2022-04-20T17:50:00-1100,29,82.95,3.09,,-14.331,-170.7105,9
NSTU,2022-04-20T18:50:00-1100,27.8,86.33,1.54,,-14.331,-170.7105,9
NSTU,2022-04-20T19:50:00-1100,26.6,85.7,1.54,,-14.331,-170.7105,9
NSTU,2022-04-20T20:50:00-1100,26.2,87.74,1.54,,-14.331,-170.7105,9
NSTU,2022-04-20T21:50:00-1100,26,92.58,0,0,-14.331,-170.7105,9
NSTU,2022-04-20T22:50:00-1100,26.3,94.26,0,0,-14.331,-170.7105,9
NSTU,2022-04-20T23:50:00-1100,26,94.81,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T00:50:00-1100,26.2,94.82,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T01:50:00-1100,26,95.94,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T02:50:00-1100,25.5,96.5,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T03:52:00-1100,25.1,97.07,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T04:50:00-1100,25,98.23,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T05:50:00-1100,24.9,98.23,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T06:50:00-1100,25.4,97.65,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T07:50:00-1100,28.4,89.5,2.06,,-14.331,-170.7105,9
NSTU,2022-04-21T08:50:00-1100,29.8,83.53,3.6,80,-14.331,-170.7105,9
NSTU,2022-04-21T09:50:00-1100,29.5,83.5,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-21T10:50:00-1100,30.2,82.61,4.63,80,-14.331,-170.7105,9
NSTU,2022-04-21T11:50:00-1100,31.4,79.91,4.63,90,-14.331,-170.7105,9
NSTU,2022-04-21T12:50:00-1100,31.5,79.45,6.17,100,-14.331,-170.7105,9
NSTU,2022-04-21T13:50:00-1100,31.6,79.47,5.66,90,-14.331,-170.7105,9
NSTU,2022-04-21T14:50:00-1100,30.1,81.63,5.66,100,-14.331,-170.7105,9
NSTU,2022-04-21T15:50:00-1100,29.3,84.47,4.63,100,-14.331,-170.7105,9
NSTU,2022-04-21T16:50:00-1100,30.1,81.15,3.6,80,-14.331,-170.7105,9
NSTU,2022-04-21T17:50:00-1100,29,83.44,3.09,,-14.331,-170.7105,9
NSTU,2022-04-21T18:50:00-1100,27.8,88.4,1.54,,-14.331,-170.7105,9
NSTU,2022-04-21T19:50:00-1100,27.3,89.95,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T20:50:00-1100,27.3,90.48,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T21:50:00-1100,26.8,92.62,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T22:50:00-1100,26.2,94.82,1.03,,-14.331,-170.7105,9
NSTU,2022-04-21T23:50:00-1100,26.4,93.15,2.57,,-14.331,-170.7105,9
NSTU,2022-04-22T00:50:00-1100,26.3,94.82,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T01:50:00-1100,25.8,97.08,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T02:50:00-1100,25.5,97.65,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T03:50:00-1100,25.4,97.65,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T04:50:00-1100,25.4,97.07,2.57,,-14.331,-170.7105,9
NSTU,2022-04-22T05:35:00-1100,25,100,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T05:50:00-1100,25,95.91,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T06:50:00-1100,25.2,99.41,2.06,,-14.331,-170.7105,9
NSTU,2022-04-22T07:50:00-1100,25.7,98.82,2.06,,-14.331,-170.7105,9
NSTU,2022-04-22T08:50:00-1100,26.9,92.63,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T09:50:00-1100,28.1,88.43,2.57,,-14.331,-170.7105,9
NSTU,2022-04-22T10:50:00-1100,28.6,86.41,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T11:50:00-1100,29.8,80.64,2.06,,-14.331,-170.7105,9
NSTU,2022-04-22T12:50:00-1100,29.4,83.98,1.54,,-14.331,-170.7105,9
NSTU,2022-04-22T13:50:00-1100,30.2,80.69,3.09,,-14.331,-170.7105,9
NSTU,2022-04-22T14:50:00-1100,28.9,85.42,3.6,100,-14.331,-170.7105,9
NSTU,2022-04-22T15:50:00-1100,28.3,88.97,2.57,,-14.331,-170.7105,9
NSTU,2022-04-22T16:50:00-1100,28.8,85.41,1.54,,-14.331,-170.7105,9
NSTU,2022-04-22T17:50:00-1100,28.3,86.89,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T18:50:00-1100,26.8,93.17,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T19:50:00-1100,26.3,95.38,0,0,-14.331,-170.7105,9
NSTU,2022-04-22T20:50:00-1100,25.9,97.08,1.54,,-14.331,-170.7105,9
NSTU,2022-04-22T21:50:00-1100,25.7,97.66,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T22:50:00-1100,25.6,98.24,1.03,,-14.331,-170.7105,9
NSTU,2022-04-22T23:50:00-1100,25.8,98.82,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T00:50:00-1100,25.5,98.82,1.54,,-14.331,-170.7105,9
NSTU,2022-04-23T01:50:00-1100,25.5,98.82,1.54,,-14.331,-170.7105,9
NSTU,2022-04-23T02:50:00-1100,25.6,98.82,1.54,,-14.331,-170.7105,9
NSTU,2022-04-23T03:50:00-1100,25.3,99.41,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T04:50:00-1100,25.6,98.24,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T05:50:00-1100,24.9,99.41,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T06:50:00-1100,25.1,99.41,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T07:50:00-1100,25.6,98.82,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T08:50:00-1100,27.1,92.09,2.57,,-14.331,-170.7105,9
NSTU,2022-04-23T09:50:00-1100,29,84.43,2.06,,-14.331,-170.7105,9
NSTU,2022-04-23T10:50:00-1100,30.2,81.64,5.14,100,-14.331,-170.7105,9
NSTU,2022-04-23T11:50:00-1100,29.6,84,2.57,,-14.331,-170.7105,9
NSTU,2022-04-23T12:50:00-1100,29.7,80.62,3.09,,-14.331,-170.7105,9
NSTU,2022-04-23T13:50:00-1100,28.9,81.48,3.09,,-14.331,-170.7105,9
NSTU,2022-04-23T15:52:00-1100,29.7,79.68,1.54,,-14.331,-170.7105,9
NSTU,2022-04-23T16:50:00-1100,29.7,80.62,2.57,,-14.331,-170.7105,9
NSTU,2022-04-23T17:50:00-1100,28.5,84.38,2.06,,-14.331,-170.7105,9
NSTU,2022-04-23T18:50:00-1100,27.4,90.49,0,0,-14.331,-170.7105,9
NSTU,2022-04-23T19:53:00-1100,27.1,91.01,0,0,-14.331,-170.7105,9
NSTU,2022-04-23T20:50:00-1100,27,91.54,2.57,,-14.331,-170.7105,9
NSTU,2022-04-23T22:51:00-1100,26.1,89.86,1.03,,-14.331,-170.7105,9
NSTU,2022-04-23T23:50:00-1100,27.2,87.83,1.03,,-14.331,-170.7105,9
NSTU,2022-04-24T00:50:00-1100,26.2,92.04,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T01:50:00-1100,26.6,92.06,1.54,,-14.331,-170.7105,9
NSTU,2022-04-24T02:50:00-1100,25.7,94.8,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T03:50:00-1100,25.4,96.5,1.54,,-14.331,-170.7105,9
NSTU,2022-04-24T04:51:00-1100,25.3,98.23,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T05:50:00-1100,25,98.82,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T06:50:00-1100,25.3,99.41,2.06,,-14.331,-170.7105,9
NSTU,2022-04-24T07:50:00-1100,27.6,94.87,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T08:50:00-1100,28.8,88.48,1.54,,-14.331,-170.7105,9
NSTU,2022-04-24T09:50:00-1100,29.7,84.01,2.06,,-14.331,-170.7105,9
NSTU,2022-04-24T10:50:00-1100,29.8,80.16,2.57,,-14.331,-170.7105,9
NSTU,2022-04-24T11:50:00-1100,30.3,79.76,4.12,80,-14.331,-170.7105,9
NSTU,2022-04-24T12:50:00-1100,26.9,89.39,2.57,,-14.331,-170.7105,9
NSTU,2022-04-24T13:50:00-1100,25.7,95.93,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T14:50:00-1100,27.6,91.04,1.54,,-14.331,-170.7105,9
NSTU,2022-04-24T15:50:00-1100,29.6,84.5,4.12,10,-14.331,-170.7105,9
NSTU,2022-04-24T16:50:00-1100,26.2,93.14,1.03,,-14.331,-170.7105,9
NSTU,2022-04-24T17:50:00-1100,26.7,84.69,1.54,,-14.331,-170.7105,9
NSTU,2022-04-24T18:50:00-1100,27.1,84.73,1.03,,-14.331,-170.7105,9
NSTU,2022-04-24T19:50:00-1100,26.9,89.92,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T20:50:00-1100,27.1,88.87,0,0,-14.331,-170.7105,9
NSTU,2022-04-24T21:50:00-1100,27.6,87.34,3.09,,-14.331,-170.7105,9
NSTU,2022-04-24T22:50:00-1100,26.1,93.69,2.57,,-14.331,-170.7105,9
NSTU,2022-04-24T23:50:00-1100,27,91,4.12,340,-14.331,-170.7105,9
NSTU,2022-04-25T00:55:00-1100,26.7,91.52,0,0,-14.331,-170.7105,9
NSTU,2022-04-25T01:50:00-1100,26.4,93.71,1.54,,-14.331,-170.7105,9
NSTU,2022-04-25T02:50:00-1100,25.6,97.08,1.03,,-14.331,-170.7105,9
NSTU,2022-04-25T03:53:00-1100,25.8,97.08,0,0,-14.331,-170.7105,9
NSTU,2022-04-25T04:50:00-1100,26.1,94.81,1.54,,-14.331,-170.7105,9
NSTU,2022-04-25T05:50:00-1100,27,90.46,2.57,,-14.331,-170.7105,9
NSTU,2022-04-25T06:50:00-1100,27.4,87.33,1.54,,-14.331,-170.7105,9
NSTU,2022-04-25T07:50:00-1100,28.4,85.37,0,0,-14.331,-170.7105,9
NSTU,2022-04-25T08:50:00-1100,29.3,81.05,2.57,,-14.331,-170.7105,9
NSTU,2022-04-25T09:50:00-1100,29.6,79.19,3.09,,-14.331,-170.7105,9
NSTU,2022-04-25T10:50:00-1100,29.8,79.22,4.12,330,-14.331,-170.7105,9
NSTU,2022-04-25T11:50:00-1100,30.1,77.87,3.09,,-14.331,-170.7105,9
NSTU,2022-04-25T12:50:00-1100,30.3,76.53,4.12,350,-14.331,-170.7105,9
NSTU,2022-04-25T13:50:00-1100,29.7,80.62,4.63,350,-14.331,-170.7105,9
NSTU,2022-04-25T14:50:00-1100,27.6,89.97,3.09,,-14.331,-170.7105,9
NSTU,2022-04-25T15:50:00-1100,29.3,77.75,5.14,360,-14.331,-170.7105,9
NSTU,2022-04-25T16:50:00-1100,29,82.46,2.57,,-14.331,-170.7105,9
