LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,BattV_Avg.1
-14.32,-170.83,2021-02-01 22:00:00,57163,,26.95,26.999999999999996,88.4,0.0,,,,0.01,8.9E-06,12.6
-14.32,-170.83,2021-02-01 22:15:00,57164,,26.93,26.944444444444443,90.3,0.0,,,,0.006,5.47E-06,12.6
-14.32,-170.83,2021-02-01 22:30:00,57165,,26.95,26.999999999999996,89.9,0.0,,,,0.004,3.43E-06,12.6
-14.32,-170.83,2021-02-01 22:45:00,57166,,26.89,26.999999999999996,89.2,0.0,,,,0.008,6.76E-06,12.59
-14.32,-170.83,2021-02-01 23:00:00,57167,,26.93,26.999999999999996,89.6,0.0,,,,0.006,5.04E-06,12.59
-14.32,-170.83,2021-02-01 23:15:00,57168,,26.94,27.055555555555557,90.1,0.0,,,,0.008,7.3E-06,12.59
-14.32,-170.83,2021-02-01 23:30:00,57169,,27.0,27.16666666666667,92.2,0.0,,,,0.008,6.97E-06,12.58
-14.32,-170.83,2021-02-01 23:45:00,57170,,27.03,26.999999999999996,91.6,0.0,,,,0.01,9.33E-06,12.58
-14.32,-170.83,2021-02-02 00:00:00,57171,,26.98,26.888888888888893,90.7,0.0,,,,0.006,5.58E-06,12.58
-14.32,-170.83,2021-02-02 00:15:00,57172,,26.86,26.999999999999996,90.6,0.0,,,,0.008,7.08E-06,12.57
-14.32,-170.83,2021-02-02 00:30:00,57173,,26.87,26.999999999999996,92.8,0.0,,,,0.006,5.26E-06,12.57
-14.32,-170.83,2021-02-02 00:45:00,57174,,26.9,26.62777777777778,91.1,0.0,,,,0.01,8.9E-06,12.57
-14.32,-170.83,2021-02-02 01:00:00,57175,,26.71,26.550000000000004,92.7,0.0,,,,0.004,3.43E-06,12.56
-14.32,-170.83,2021-02-02 01:15:00,57176,,26.54,26.494444444444444,91.2,0.0,,,,0.01,9.01E-06,12.56
-14.32,-170.83,2021-02-02 01:30:00,57177,,26.43,26.57222222222222,91.4,0.0,,,,0.005,4.83E-06,12.56
-14.32,-170.83,2021-02-02 01:45:00,57178,,26.4,26.599999999999998,91.6,0.0,,,,0.005,4.94E-06,12.55
-14.32,-170.83,2021-02-02 02:00:00,57179,,26.44,26.722222222222218,90.5,0.0,,,,0.005,4.18E-06,12.55
-14.32,-170.83,2021-02-02 02:15:00,57180,,26.45,26.561111111111114,89.8,0.0,,,,0.008,7.4E-06,12.55
-14.32,-170.83,2021-02-02 02:30:00,57181,,26.41,26.611111111111114,90.4,0.0,,,,0.008,6.76E-06,12.54
-14.32,-170.83,2021-02-02 02:45:00,57182,,26.43,26.666666666666668,90.6,0.0,,,,0.006,5.36E-06,12.54
-14.32,-170.83,2021-02-02 03:00:00,57183,,26.46,26.666666666666668,91.4,0.0,,,,0.006,5.36E-06,12.53
-14.32,-170.83,2021-02-02 03:15:00,57184,,26.5,26.666666666666668,91.3,0.0,,,,0.009,8.26E-06,12.53
-14.32,-170.83,2021-02-02 03:30:00,57185,,26.49,26.488888888888894,91.6,0.0,,,,0.009,7.94E-06,12.53
-14.32,-170.83,2021-02-02 03:45:00,57186,,26.43,26.52777777777778,92.3,0.0,,,,0.005,4.18E-06,12.52
-14.32,-170.83,2021-02-02 04:00:00,57187,,26.34,26.427777777777774,91.9,0.0,,,,0.011,9.98E-06,12.52
-14.32,-170.83,2021-02-02 04:15:00,57188,,26.25,26.566666666666663,90.8,0.0,,,,0.006,5.15E-06,12.51
-14.32,-170.83,2021-02-02 04:30:00,57189,,26.33,26.722222222222218,90.2,0.0,,,,0.012,1.04E-05,12.51
-14.32,-170.83,2021-02-02 04:45:00,57190,,26.34,26.616666666666664,92.1,0.0,,,,0.005,4.4E-06,12.51
-14.32,-170.83,2021-02-02 05:00:00,57191,,26.32,26.494444444444444,90.6,0.0,,,,0.005,4.51E-06,12.5
-14.32,-170.83,2021-02-02 05:15:00,57192,,26.24,26.494444444444444,92.4,0.0,,,,0.005,4.72E-06,12.5
-14.32,-170.83,2021-02-02 05:30:00,57193,,26.19,26.550000000000004,93.8,0.0,,,,0.005,4.18E-06,12.49
-14.32,-170.83,2021-02-02 05:45:00,57194,,26.33,26.51111111111111,92.7,0.0,,,,0.007,6.12E-06,12.49
-14.32,-170.83,2021-02-02 06:00:00,57195,,26.35,26.566666666666663,93.0,0.0,,,,0.01,9.01E-06,12.48
-14.32,-170.83,2021-02-02 06:15:00,57196,,26.33,26.51111111111111,91.8,0.0,,,,0.222,0.0001996637,12.48
-14.32,-170.83,2021-02-02 06:30:00,57197,,26.28,26.466666666666665,92.2,0.0,,,,3.598,0.00323807,12.48
-14.32,-170.83,2021-02-02 06:45:00,57198,,26.34,26.488888888888894,91.1,0.0,,,,13.3,0.01196963,12.48
-14.32,-170.83,2021-02-02 07:00:00,57199,,26.43,26.31666666666667,85.4,0.0,,,,28.4,0.02555555,12.49
-14.32,-170.83,2021-02-02 07:15:00,57200,,26.47,26.427777777777774,89.5,0.0,,,,41.3,0.03716609,12.5
-14.32,-170.83,2021-02-02 07:30:00,57201,,26.56,26.38888888888889,92.3,0.0,,,,50.15,0.04513825,12.5
-14.32,-170.83,2021-02-02 07:45:00,57202,,26.62,26.472222222222225,91.7,0.0,,,,58.64,0.05277579,12.51
-14.32,-170.83,2021-02-02 08:00:00,57203,,26.93,26.77777777777778,92.3,0.0,,,,84.1,0.07573196,12.53
-14.32,-170.83,2021-02-02 08:15:00,57204,,27.22,26.77777777777778,92.7,0.0,,,,84.3,0.07590459,12.54
-14.32,-170.83,2021-02-02 08:30:00,57205,,27.66,27.055555555555557,92.4,0.0,,,,148.2,0.1333602,12.61
-14.32,-170.83,2021-02-02 08:45:00,57206,,28.22,27.277777777777775,91.9,0.0,,,,173.3,0.1559955,12.69
-14.32,-170.83,2021-02-02 09:00:00,57207,,28.55,27.277777777777775,91.0,0.0,,,,186.3,0.1676631,12.74
-14.32,-170.83,2021-02-02 09:15:00,57208,,29.16,27.333333333333332,86.9,0.0,,,,234.3,0.2108956,12.84
-14.32,-170.83,2021-02-02 09:30:00,57209,,29.65,27.11111111111111,87.4,0.0,,,,412.6,0.3713153,12.93
-14.32,-170.83,2021-02-02 09:45:00,57210,,30.97,28.5,85.9,0.0,,,,656.4,0.590781,13.0
-14.32,-170.83,2021-02-02 10:00:00,57211,,32.64,28.944444444444443,86.0,0.0,,,,625.4,0.5628386,12.99
-14.32,-170.83,2021-02-02 10:15:00,57212,,32.89,28.666666666666668,85.9,0.0,,,,445.5,0.4009183,12.98
-14.32,-170.83,2021-02-02 10:30:00,57213,,33.05,28.77777777777778,88.5,0.0,,,,361.6,0.3254662,13.02
-14.32,-170.83,2021-02-02 10:45:00,57214,,32.77,28.388888888888886,87.3,0.0,,,,374.7,0.3372394,13.08
-14.32,-170.83,2021-02-02 11:00:00,57215,,32.46,28.388888888888886,86.8,0.0,,,,489.9,0.4409346,13.18
-14.32,-170.83,2021-02-02 11:15:00,57216,,32.57,28.444444444444443,86.3,0.0,,,,415,0.373457,13.17
-14.32,-170.83,2021-02-02 11:30:00,57217,,32.56,28.555555555555557,88.2,0.0,,,,406.4,0.3657662,13.18
-14.32,-170.83,2021-02-02 11:45:00,57218,,32.57,28.277777777777782,86.3,0.0,,,,359.6,0.3236296,13.16
-14.32,-170.83,2021-02-02 12:00:00,57219,,32.17,28.444444444444443,86.1,0.0,,,,420.7,0.3785952,13.24
-14.32,-170.83,2021-02-02 12:15:00,57220,,32.49,28.61111111111111,85.5,0.0,,,,483.5,0.4351071,13.4
-14.32,-170.83,2021-02-02 12:30:00,57221,,34.12,29.0,87.9,0.0,,,,669.1,0.6022305,13.46
-14.32,-170.83,2021-02-02 12:45:00,57222,,35.26,29.666666666666668,84.1,0.0,,,,664,0.597608,13.45
-14.32,-170.83,2021-02-02 13:00:00,57223,,35.78,29.61111111111111,83.8,0.0,,,,688.1,0.6193269,13.43
-14.32,-170.83,2021-02-02 13:15:00,57224,,36.12,29.666666666666668,86.2,0.0,,,,549.7,0.494689,13.4
-14.32,-170.83,2021-02-02 13:30:00,57225,,35.86,29.88888888888889,83.4,0.0,,,,613.2,0.5518784,13.36
-14.32,-170.83,2021-02-02 13:45:00,57226,,34.85,28.22222222222222,90.7,0.0,,,,206.7,0.1860196,13.05
-14.32,-170.83,2021-02-02 14:00:00,57227,,32.53,26.072222222222226,98.5,3.8099999999999996,,,,140.9,0.1268226,12.9
-14.32,-170.83,2021-02-02 14:15:00,57228,,29.8,26.116666666666667,98.1,0.0,,,,141.7,0.1274933,12.94
-14.32,-170.83,2021-02-02 14:30:00,57229,,28.18,25.622222222222224,96.7,1.5239999999999998,,,,139.2,0.1253004,12.87
-14.32,-170.83,2021-02-02 14:45:00,57230,,27.53,25.700000000000003,97.8,0.0,,,,312.9,0.2816336,13.35
-14.32,-170.83,2021-02-02 15:00:00,57231,,28.05,26.605555555555554,96.0,0.0,,,,274.8,0.2473084,13.28
-14.32,-170.83,2021-02-02 15:15:00,57232,,28.73,26.999999999999996,95.0,0.0,,,,247.5,0.2227916,13.24
-14.32,-170.83,2021-02-02 15:30:00,57233,,28.94,26.944444444444443,93.4,0.0,,,,202.6,0.1823317,13.14
-14.32,-170.83,2021-02-02 15:45:00,57234,,28.94,26.833333333333332,92.4,0.0,,,,190.7,0.1716305,13.07
-14.32,-170.83,2021-02-02 16:00:00,57235,,28.91,26.722222222222218,93.2,0.0,,,,170,0.1529564,13.03
-14.32,-170.83,2021-02-02 16:15:00,57236,,28.81,26.77777777777778,90.1,0.0,,,,120.8,0.1086894,12.92
-14.32,-170.83,2021-02-02 16:30:00,57237,,28.54,26.944444444444443,89.1,0.0,,,,141.3,0.1271758,12.95
-14.32,-170.83,2021-02-02 16:45:00,57238,,28.57,27.055555555555557,93.4,0.0,,,,117.4,0.1056382,12.9
-14.32,-170.83,2021-02-02 17:00:00,57239,,28.38,26.58333333333333,93.2,0.0,,,,65.27,0.05874714,12.76
-14.32,-170.83,2021-02-02 17:15:00,57240,,28.05,25.672222222222217,96.1,0.0,,,,30.85,0.02776762,12.68
-14.32,-170.83,2021-02-02 17:30:00,57241,,27.48,25.866666666666667,93.3,0.0,,,,71.02,0.06391404,12.7
-14.32,-170.83,2021-02-02 17:45:00,57242,,27.47,26.77777777777778,91.2,0.0,,,,73.03,0.0657256,12.7
-14.32,-170.83,2021-02-02 18:00:00,57243,,27.59,26.550000000000004,93.6,0.0,,,,70.21,0.06318469,12.69
-14.32,-170.83,2021-02-02 18:15:00,57244,,27.56,26.38888888888889,94.2,0.0,,,,45.39,0.04084704,12.66
-14.32,-170.83,2021-02-02 18:30:00,57245,,27.42,26.350000000000005,95.3,0.0,,,,34.81,0.03133056,12.64
-14.32,-170.83,2021-02-02 18:45:00,57246,,27.25,26.411111111111115,95.5,0.0,,,,16.05,0.01444949,12.62
-14.32,-170.83,2021-02-02 19:00:00,57247,,27.09,26.36111111111111,96.6,0.0,,,,4.932,0.004438412,12.61
-14.32,-170.83,2021-02-02 19:15:00,57248,,26.91,26.105555555555554,94.5,1.016,,,,0.467,0.0004202485,12.61
-14.32,-170.83,2021-02-02 19:30:00,57249,,26.62,24.59444444444444,96.5,1.778,,,,0.013,1.15E-05,12.61
-14.32,-170.83,2021-02-02 19:45:00,57250,,25.32,25.11666666666666,98.2,0.0,,,,0.011,1.02E-05,12.6
-14.32,-170.83,2021-02-02 20:00:00,57251,,24.97,25.38888888888889,99.2,0.0,,,,0.006,5.69E-06,12.6
-14.32,-170.83,2021-02-02 20:15:00,57252,,25.22,25.616666666666667,99.6,0.0,,,,0.007,6.33E-06,12.6
-14.32,-170.83,2021-02-02 20:30:00,57253,,25.38,25.672222222222217,98.8,0.0,,,,0.001,6.44E-07,12.59
-14.32,-170.83,2021-02-02 20:45:00,57254,,25.42,25.87222222222222,95.9,0.254,,,,0.005,4.08E-06,12.59
-14.32,-170.83,2021-02-02 21:00:00,57255,,25.43,26.188888888888886,94.6,0.254,,,,0.004,3.76E-06,12.59
-14.32,-170.83,2021-02-02 21:15:00,57256,,25.44,26.211111111111116,94.7,0.254,,,,0.005,4.61E-06,12.58
-14.32,-170.83,2021-02-02 21:30:00,57257,,25.43,26.13333333333334,95.8,0.254,,,,0.007,6.12E-06,12.58
-14.32,-170.83,2021-02-02 21:45:00,57258,,25.31,25.955555555555556,96.3,0.254,,,,0.005,4.18E-06,12.58
-14.32,-170.83,2021-02-02 22:00:00,57259,,25.29,26.049999999999997,96.3,0.254,,,,0.004,3.86E-06,12.57
-14.32,-170.83,2021-02-02 22:15:00,57260,,25.31,26.04444444444444,96.5,0.508,,,,0.002,2.04E-06,12.57
-14.32,-170.83,2021-02-02 22:30:00,57261,,25.33,26.027777777777775,96.5,0.254,,,,0.005,4.83E-06,12.57
-14.32,-170.83,2021-02-02 22:45:00,57262,,25.32,25.894444444444446,95.5,0.0,,,,0.004,3.97E-06,12.56
-14.32,-170.83,2021-02-02 23:00:00,57263,,25.27,26.022222222222226,95.1,0.0,,,,0.005,4.18E-06,12.56
-14.32,-170.83,2021-02-02 23:15:00,57264,,25.42,26.238888888888894,94.4,0.0,,,,0.003,2.9E-06,12.56
-14.32,-170.83,2021-02-02 23:30:00,57265,,25.56,26.29444444444444,93.4,0.0,,,,0.004,3.97E-06,12.55
-14.32,-170.83,2021-02-02 23:45:00,57266,,25.59,26.13888888888889,93.5,0.0,,,,0.005,4.4E-06,12.55
-14.32,-170.83,2021-02-03 00:00:00,57267,,25.59,26.16111111111111,91.0,0.0,,,,0.003,2.57E-06,12.54
-14.32,-170.83,2021-02-03 00:15:00,57268,,25.8,26.494444444444444,89.6,0.0,,,,0.01,9.01E-06,12.54
-14.32,-170.83,2021-02-03 00:30:00,57269,,26.02,26.616666666666664,90.9,0.0,,,,0.006,5.79E-06,12.53
-14.32,-170.83,2021-02-03 00:45:00,57270,,26.2,26.65555555555556,92.1,0.0,,,,0.006,5.04E-06,12.53
-14.32,-170.83,2021-02-03 01:00:00,57271,,26.2,26.427777777777774,93.6,0.0,,,,0.008,7.4E-06,12.52
-14.32,-170.83,2021-02-03 01:15:00,57272,,25.95,26.355555555555554,95.5,0.0,,,,0.009,8.26E-06,12.52
-14.32,-170.83,2021-02-03 01:30:00,57273,,25.72,26.16111111111111,94.1,0.0,,,,0.009,7.83E-06,12.51
-14.32,-170.83,2021-02-03 01:45:00,57274,,25.64,26.255555555555556,93.0,0.0,,,,0.013,1.15E-05,12.51
-14.32,-170.83,2021-02-03 02:00:00,57275,,25.73,26.477777777777774,93.0,0.0,,,,0.007,6.22E-06,12.5
-14.32,-170.83,2021-02-03 02:15:00,57276,,25.84,26.427777777777774,93.4,0.0,,,,0.008,6.76E-06,12.5
-14.32,-170.83,2021-02-03 02:30:00,57277,,25.96,26.538888888888884,92.7,0.0,,,,0.004,3.43E-06,12.49
-14.32,-170.83,2021-02-03 02:45:00,57278,,26.1,26.57222222222222,93.1,0.0,,,,0.007,6.65E-06,12.49
-14.32,-170.83,2021-02-03 03:00:00,57279,,26.13,25.833333333333332,98.4,3.8099999999999996,,,,0.005,4.08E-06,12.48
-14.32,-170.83,2021-02-03 03:15:00,57280,,25.65,25.65555555555556,98.4,0.254,,,,0.005,4.4E-06,12.47
-14.32,-170.83,2021-02-03 03:30:00,57281,,25.34,25.650000000000002,97.1,0.254,,,,0.001,1.18E-06,12.47
-14.32,-170.83,2021-02-03 03:45:00,57282,,25.19,25.583333333333332,97.1,0.0,,,,0.004,3.33E-06,12.47
-14.32,-170.83,2021-02-03 04:00:00,57283,,25.01,25.555555555555557,94.7,0.254,,,,0.004,3.22E-06,12.46
-14.32,-170.83,2021-02-03 04:15:00,57284,,24.89,25.51666666666667,94.4,0.0,,,,0.003,2.47E-06,12.46
-14.32,-170.83,2021-02-03 04:30:00,57285,,24.85,25.638888888888893,94.7,0.0,,,,0.002,1.5E-06,12.45
-14.32,-170.83,2021-02-03 04:45:00,57286,,25.04,25.749999999999996,95.4,0.0,,,,0.003,2.79E-06,12.45
-14.32,-170.83,2021-02-03 05:00:00,57287,,25.19,25.822222222222226,95.7,0.0,,,,0.008,6.87E-06,12.45
-14.32,-170.83,2021-02-03 05:15:00,57288,,25.35,25.85,95.1,0.0,,,,0.004,3.43E-06,12.45
-14.32,-170.83,2021-02-03 05:30:00,57289,,25.5,26.0,93.7,0.0,,,,0.005,4.72E-06,12.44
-14.32,-170.83,2021-02-03 05:45:00,57290,,25.54,25.966666666666665,94.3,0.0,,,,0.008,6.87E-06,12.44
-14.32,-170.83,2021-02-03 06:00:00,57291,,25.54,25.97222222222222,94.9,0.0,,,,0.005,4.4E-06,12.44
-14.32,-170.83,2021-02-03 06:15:00,57292,,25.57,25.966666666666665,94.8,0.0,,,,0.083,7.48E-05,12.43
-14.32,-170.83,2021-02-03 06:30:00,57293,,25.71,25.97222222222222,94.9,0.0,,,,0.898,0.0008084179,12.43
-14.32,-170.83,2021-02-03 06:45:00,57294,,25.72,25.444444444444443,97.6,0.7619999999999999,,,,4.403,0.003962588,12.43
-14.32,-170.83,2021-02-03 07:00:00,57295,,25.44,25.18333333333333,97.4,0.0,,,,15.86,0.01427311,12.44
-14.32,-170.83,2021-02-03 07:15:00,57296,,25.08,25.272222222222222,96.7,0.0,,,,37.66,0.03389679,12.45
-14.32,-170.83,2021-02-03 07:30:00,57297,,25.14,25.4,94.1,0.0,,,,55.12,0.04961068,12.47
-14.32,-170.83,2021-02-03 07:45:00,57298,,25.41,25.483333333333334,96.1,0.0,,,,89.6,0.08066561,12.5
-14.32,-170.83,2021-02-03 08:00:00,57299,,25.49,25.08888888888889,98.9,0.508,,,,41.93,0.03773825,12.47
-14.32,-170.83,2021-02-03 08:15:00,57300,,25.28,24.450000000000003,99.9,1.016,,,,96,0.08642078,12.52
-14.32,-170.83,2021-02-03 08:30:00,57301,,25.15,24.577777777777776,99.4,0.0,,,,155.8,0.1401981,12.65
-14.32,-170.83,2021-02-03 08:45:00,57302,,25.11,24.772222222222226,100.0,0.0,,,,76.64,0.06897838,12.56
-14.32,-170.83,2021-02-03 09:00:00,57303,,24.99,24.772222222222226,100.0,0.508,,,,29.33,0.02639616,12.45
-14.32,-170.83,2021-02-03 09:15:00,57304,,24.94,24.316666666666663,100.0,2.032,,,,36.56,0.03290223,12.45
-14.32,-170.83,2021-02-03 09:30:00,57305,,24.8,24.200000000000003,100.0,0.508,,,,51.76,0.0465845,12.46
-14.32,-170.83,2021-02-03 09:45:00,57306,,24.63,24.372222222222224,100.0,0.0,,,,54.21,0.04878863,12.47
-14.32,-170.83,2021-02-03 10:00:00,57307,,24.87,24.561111111111106,100.0,0.254,,,,77.34,0.06960912,12.5
-14.32,-170.83,2021-02-03 10:15:00,57308,,25.12,24.627777777777776,100.0,0.0,,,,96.8,0.08715731,12.54
-14.32,-170.83,2021-02-03 10:30:00,57309,,25.29,24.705555555555556,100.0,0.0,,,,110.3,0.09930997,12.58
-14.32,-170.83,2021-02-03 10:45:00,57310,,25.51,24.95,100.0,0.254,,,,116,0.1044057,12.61
-14.32,-170.83,2021-02-03 11:00:00,57311,,25.73,25.0,100.0,0.0,,,,112.7,0.1014198,12.61
-14.32,-170.83,2021-02-03 11:15:00,57312,,25.78,24.95,100.0,0.508,,,,143.1,0.1287705,12.67
-14.32,-170.83,2021-02-03 11:30:00,57313,,25.91,25.166666666666668,100.0,0.254,,,,152.5,0.1372335,12.73
-14.32,-170.83,2021-02-03 11:45:00,57314,,26.19,25.349999999999998,100.0,0.254,,,,195.9,0.1763396,12.84
-14.32,-170.83,2021-02-03 12:00:00,57315,,26.64,25.40555555555556,100.0,0.0,,,,263,0.2366561,12.96
-14.32,-170.83,2021-02-03 12:15:00,57316,,27.36,25.633333333333333,99.5,0.0,,,,404.4,0.3639871,13.12
-14.32,-170.83,2021-02-03 12:30:00,57317,,28.27,26.483333333333334,96.5,0.0,,,,514,0.4625902,13.22
-14.32,-170.83,2021-02-03 12:45:00,57318,,29.78,27.16666666666667,94.1,0.0,,,,545.1,0.4906176,13.29
-14.32,-170.83,2021-02-03 13:00:00,57319,,31.45,28.166666666666668,89.6,0.0,,,,637.2,0.5735233,13.44
-14.32,-170.83,2021-02-03 13:15:00,57320,,32.19,28.388888888888886,89.6,0.0,,,,511.3,0.460208,13.35
-14.32,-170.83,2021-02-03 13:30:00,57321,,32.67,28.61111111111111,90.6,0.0,,,,449.9,0.4049526,13.33
-14.32,-170.83,2021-02-03 13:45:00,57322,,32.68,27.944444444444443,93.5,0.7619999999999999,,,,213.5,0.192146,13.03
-14.32,-170.83,2021-02-03 14:00:00,57323,,31.42,25.877777777777776,98.7,2.2859999999999996,,,,135.3,0.1217402,12.84
-14.32,-170.83,2021-02-03 14:15:00,57324,,28.78,25.32777777777778,100.0,0.508,,,,191.8,0.1726103,12.92
-14.32,-170.83,2021-02-03 14:30:00,57325,,27.62,25.58888888888889,98.5,0.0,,,,348.3,0.3135116,13.16
-14.32,-170.83,2021-02-03 14:45:00,57326,,29.25,26.083333333333332,97.6,0.0,,,,526.2,0.4736171,13.45
-14.32,-170.83,2021-02-03 15:00:00,57327,,31.42,27.055555555555557,93.7,0.0,,,,546.7,0.4920206,13.54
-14.32,-170.83,2021-02-03 15:15:00,57328,,32.22,27.333333333333332,93.7,0.0,,,,452,0.4068023,13.5
-14.32,-170.83,2021-02-03 15:30:00,57329,,32.83,27.88888888888889,90.2,0.0,,,,446.9,0.4021901,13.47
-14.32,-170.83,2021-02-03 15:45:00,57330,,33.12,27.61111111111111,92.7,0.0,,,,384.3,0.3458554,13.46
-14.32,-170.83,2021-02-03 16:00:00,57331,,33.18,27.722222222222225,91.4,0.0,,,,407.4,0.3666472,13.46
-14.32,-170.83,2021-02-03 16:15:00,57332,,33.5,28.111111111111107,91.7,0.0,,,,437.4,0.3936339,13.46
-14.32,-170.83,2021-02-03 16:30:00,57333,,33.72,28.055555555555557,93.5,0.0,,,,301.2,0.2710636,13.38
-14.32,-170.83,2021-02-03 16:45:00,57334,,33.21,28.055555555555557,90.8,0.0,,,,332.9,0.299648,13.5
-14.32,-170.83,2021-02-03 17:00:00,57335,,33.17,28.166666666666668,92.4,0.0,,,,221.4,0.1992193,13.3
-14.32,-170.83,2021-02-03 17:15:00,57336,,32.47,28.166666666666668,92.3,0.0,,,,226.2,0.2035825,13.31
-14.32,-170.83,2021-02-03 17:30:00,57337,,32.61,28.111111111111107,92.0,0.0,,,,237.6,0.213798,13.39
-14.32,-170.83,2021-02-03 17:45:00,57338,,31.98,27.77777777777778,92.3,0.0,,,,188,0.1692221,13.22
-14.32,-170.83,2021-02-03 18:00:00,57339,,31.74,27.22222222222222,94.2,0.0,,,,132.9,0.1196462,13.1
-14.32,-170.83,2021-02-03 18:15:00,57340,,30.59,25.616666666666667,96.7,0.0,,,,90.4,0.0813278,12.83
-14.32,-170.83,2021-02-03 18:30:00,57341,,29.05,25.366666666666664,94.9,0.0,,,,108,0.09718309,12.86
-14.32,-170.83,2021-02-03 18:45:00,57342,,27.95,25.07222222222222,96.4,0.0,,,,40.58,0.03652622,12.72
-14.32,-170.83,2021-02-03 19:00:00,57343,,27.1,24.75,95.2,0.0,,,,6.911,0.006219936,12.67
-14.32,-170.83,2021-02-03 19:15:00,57344,,26.4,24.522222222222222,94.9,0.0,,,,0.939,0.0008446813,12.65
-14.32,-170.83,2021-02-03 19:30:00,57345,,25.7,24.288888888888888,97.3,0.0,,,,0.031,2.75E-05,12.64
-14.32,-170.83,2021-02-03 19:45:00,57346,,25.02,24.27777777777778,98.1,0.0,,,,0.005,4.51E-06,12.64
-14.32,-170.83,2021-02-03 20:00:00,57347,,24.74,24.205555555555552,97.2,0.0,,,,0.008,7.08E-06,12.63
-14.32,-170.83,2021-02-03 20:15:00,57348,,24.63,24.433333333333337,96.9,0.0,,,,0.006,5.15E-06,12.63
-14.32,-170.83,2021-02-03 20:30:00,57349,,24.7,24.78888888888889,97.8,0.0,,,,0.004,3.97E-06,12.62
-14.32,-170.83,2021-02-03 20:45:00,57350,,24.74,24.683333333333337,99.2,0.0,,,,0.005,4.51E-06,12.62
-14.32,-170.83,2021-02-03 21:00:00,57351,,24.71,24.61111111111111,99.4,0.254,,,,0.003,2.9E-06,12.61
-14.32,-170.83,2021-02-03 21:15:00,57352,,24.66,24.583333333333332,99.9,0.7619999999999999,,,,0.008,7.08E-06,12.61
-14.32,-170.83,2021-02-03 21:30:00,57353,,24.57,24.683333333333337,100.0,0.508,,,,0.006,5.15E-06,12.61
-14.32,-170.83,2021-02-03 21:45:00,57354,,24.58,24.427777777777777,100.0,1.016,,,,0.009,7.83E-06,12.6
-14.32,-170.83,2021-02-03 22:00:00,57355,,24.5,23.96111111111111,99.9,0.508,,,,0.007,6.12E-06,12.6
-14.32,-170.83,2021-02-03 22:15:00,57356,,24.2,23.87222222222222,99.3,0.508,,,,0.003,3.11E-06,12.59
-14.32,-170.83,2021-02-03 22:30:00,57357,,23.91,23.972222222222225,99.1,0.254,,,,0.006,5.47E-06,12.59
-14.32,-170.83,2021-02-03 22:45:00,57358,,23.83,24.033333333333335,98.0,0.0,,,,0.002,1.5E-06,12.59
-14.32,-170.83,2021-02-03 23:00:00,57359,,23.76,24.188888888888894,97.2,0.0,,,,0.004,3.97E-06,12.58
-14.32,-170.83,2021-02-03 23:15:00,57360,,23.79,24.349999999999998,97.7,0.254,,,,0.004,3.43E-06,12.58
-14.32,-170.83,2021-02-03 23:30:00,57361,,23.87,24.438888888888886,98.2,0.508,,,,0.003,2.25E-06,12.57
-14.32,-170.83,2021-02-03 23:45:00,57362,,24.03,24.633333333333336,99.1,0.508,,,,0.004,3.76E-06,12.57
-14.32,-170.83,2021-02-04 00:00:00,57363,,24.08,24.244444444444444,98.4,2.032,,,,0.005,4.4E-06,12.57
-14.32,-170.83,2021-02-04 00:15:00,57364,,24.01,23.522222222222226,97.2,5.08,,,,0.001,1.18E-06,12.56
-14.32,-170.83,2021-02-04 00:30:00,57365,,23.5,23.249999999999996,96.8,6.858,,,,0.003,3E-06,12.56
-14.32,-170.83,2021-02-04 00:45:00,57366,,23.05,23.316666666666666,96.7,1.778,,,,0.001,9.66E-07,12.55
-14.32,-170.83,2021-02-04 01:00:00,57367,,22.84,23.49444444444445,96.9,0.7619999999999999,,,,0.003,2.79E-06,12.55
-14.32,-170.83,2021-02-04 01:15:00,57368,,22.85,23.54444444444444,98.2,0.508,,,,0.005,4.51E-06,12.54
-14.32,-170.83,2021-02-04 01:30:00,57369,,23.08,24.033333333333335,97.4,0.0,,,,0.004,3.76E-06,12.54
-14.32,-170.83,2021-02-04 01:45:00,57370,,23.33,24.21111111111111,97.9,0.0,,,,0.003,2.25E-06,12.53
-14.32,-170.83,2021-02-04 02:00:00,57371,,23.56,24.450000000000003,98.7,0.254,,,,0.009,7.94E-06,12.53
-14.32,-170.83,2021-02-04 02:15:00,57372,,23.79,24.577777777777776,97.0,0.0,,,,0.005,4.4E-06,12.52
-14.32,-170.83,2021-02-04 02:30:00,57373,,23.83,24.299999999999997,93.3,0.0,,,,0.003,2.57E-06,12.52
-14.32,-170.83,2021-02-04 02:45:00,57374,,23.77,24.388888888888893,95.4,0.0,,,,0.003,2.36E-06,12.51
-14.32,-170.83,2021-02-04 03:00:00,57375,,23.82,24.616666666666667,95.6,0.0,,,,0.003,2.68E-06,12.51
-14.32,-170.83,2021-02-04 03:15:00,57376,,23.99,24.838888888888885,94.6,0.0,,,,0.004,3.33E-06,12.51
-14.32,-170.83,2021-02-04 03:30:00,57377,,24.21,25.02777777777778,97.2,0.0,,,,0.004,3.33E-06,12.5
