LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot
-14.31,-170.77,2021-11-24 09:45:00,152750.0,13.38,38.66,26.666666666666668,89.9,,,,,438.3,0.3945062
-14.31,-170.77,2021-11-24 10:00:00,152751.0,13.37,38.63,27.16666666666667,89.1,,,,,509.6,0.4586456
-14.31,-170.77,2021-11-24 10:15:00,152752.0,13.36,38.92,26.999999999999996,92.7,,,,,342.2,0.3080207
-14.31,-170.77,2021-11-24 10:30:00,152753.0,13.36,38.41,26.77777777777778,91.1,,,,,366,0.3293858
-14.31,-170.77,2021-11-24 10:45:00,152754.0,13.36,37.77,26.944444444444443,92.4,,,,,402.1,0.361891
-14.31,-170.77,2021-11-24 11:00:00,152755.0,13.38,38.83,27.61111111111111,89.9,,,,,708.7,0.6378393
-14.31,-170.77,2021-11-24 11:15:00,152756.0,13.35,39.35,27.333333333333332,89.1,,,,,675.1,0.6076313
-14.31,-170.77,2021-11-24 11:30:00,152757.0,13.34,39.61,27.61111111111111,87.7,,,,,788.3,0.7094845
-14.31,-170.77,2021-11-24 11:45:00,152758.0,13.35,41.3,28.333333333333332,86.1,,,,,1015,0.9133086
-14.31,-170.77,2021-11-24 12:00:00,152759.0,13.33,41.56,28.333333333333332,86.9,,,,,939,0.8454313
-14.31,-170.77,2021-11-24 12:15:00,152760.0,13.32,41.85,28.555555555555557,84.2,,,,,987,0.8882897
-14.31,-170.77,2021-11-24 12:30:00,152761.0,13.32,41.86,28.22222222222222,86.2,,,,,712.6,0.6413546
-14.31,-170.77,2021-11-24 12:45:00,152762.0,13.32,41.35,27.11111111111111,92.8,,,,,242.6,0.2183028
-14.31,-170.77,2021-11-24 13:00:00,152763.0,13.33,39.37,27.16666666666667,92.3,,,,,419.2,0.3772602
-14.31,-170.77,2021-11-24 13:15:00,152764.0,13.04,38.6,25.33333333333333,94.5,,,,,103.7,0.09330634
-14.31,-170.77,2021-11-24 13:30:00,152765.0,13.01,35.19,24.383333333333333,91.6,,,,,132.5,0.1192094
-14.31,-170.77,2021-11-24 13:45:00,152766.0,13.45,33.79,25.222222222222225,90.5,,,,,158.8,0.1429108
-14.31,-170.77,2021-11-24 14:00:00,152767.0,13.46,34.11,25.605555555555558,93.4,,,,,227.7,0.2049506
-14.31,-170.77,2021-11-24 14:15:00,152768.0,13.46,35.17,26.57222222222222,91.3,,,,,816,0.7342729
-14.31,-170.77,2021-11-24 14:30:00,152769.0,13.41,37.92,27.88888888888889,90.0,,,,,884,0.7953186
-14.31,-170.77,2021-11-24 14:45:00,152770.0,13.38,38.94,27.61111111111111,86.5,,,,,875,0.7875694
-14.31,-170.77,2021-11-24 15:00:00,152771.0,13.37,39.94,28.166666666666668,85.8,,,,,973,0.8760607
-14.31,-170.77,2021-11-24 15:15:00,152772.0,13.35,40.23,28.111111111111107,80.5,,,,,848,0.7634458
-14.31,-170.77,2021-11-24 15:30:00,152773.0,13.35,40.65,28.22222222222222,83.7,,,,,864,0.7777757
-14.31,-170.77,2021-11-24 15:45:00,152774.0,13.35,41.16,28.444444444444443,80.7,,,,,825,0.7425835
-14.31,-170.77,2021-11-24 16:00:00,152775.0,13.33,41.61,28.166666666666668,84.1,,,,,802,0.7213907
-14.31,-170.77,2021-11-24 16:15:00,152776.0,13.34,41.44,28.333333333333332,78.55,,,,,807,0.7259859
-14.31,-170.77,2021-11-24 16:30:00,152777.0,13.36,37.45,28.72222222222222,79.92,,,,,755.9,0.6803257
-14.31,-170.77,2021-11-24 16:45:00,152778.0,13.36,37.38,27.944444444444443,83.6,,,,,687.3,0.618614
-14.31,-170.77,2021-11-24 17:00:00,152779.0,13.36,36.91,27.77777777777778,83.3,,,,,607.9,0.547105
-14.31,-170.77,2021-11-24 17:15:00,152780.0,13.38,35.95,28.000000000000004,81.5,,,,,543.7,0.4893662
-14.31,-170.77,2021-11-24 17:30:00,152781.0,13.4,35.51,27.38888888888889,86.0,,,,,482.2,0.4339486
-14.31,-170.77,2021-11-24 17:45:00,152782.0,13.4,34.75,27.555555555555554,85.0,,,,,424.7,0.3822231
-14.31,-170.77,2021-11-24 18:00:00,152783.0,13.4,34.37,27.22222222222222,81.4,,,,,312.2,0.2809491
-14.31,-170.77,2021-11-24 18:15:00,152784.0,13.4,33.63,27.22222222222222,81.0,,,,,315.7,0.2841026
-14.31,-170.77,2021-11-24 18:30:00,152785.0,13.4,33.3,27.16666666666667,81.0,,,,,223,0.2007293
-14.31,-170.77,2021-11-24 18:45:00,152786.0,13.41,33.27,26.51666666666667,85.3,,,,,173.2,0.1559204
-14.31,-170.77,2021-11-24 19:00:00,152787.0,13.43,32.28,25.90555555555555,89.3,,,,,27.68,0.02491597
-14.31,-170.77,2021-11-24 19:15:00,152788.0,13.47,30.42,25.472222222222218,90.2,,,,,23.41,0.02106677
-14.31,-170.77,2021-11-24 19:30:00,152789.0,13.51,28.54,25.272222222222222,90.2,,,,,18.72,0.01684655
-14.31,-170.77,2021-11-24 19:45:00,152790.0,13.36,27.16,25.105555555555554,91.7,,,,,12.67,0.01140188
-14.31,-170.77,2021-11-24 20:00:00,152791.0,12.94,26.06,24.92777777777778,93.3,,,,,4.146,0.003731601
-14.31,-170.77,2021-11-24 20:15:00,152792.0,12.89,25.35,24.699999999999996,92.9,,,,,0.705,0.000634433
-14.31,-170.77,2021-11-24 20:30:00,152793.0,12.88,24.76,24.61111111111111,93.5,,,,,0.021,1.85E-05
-14.31,-170.77,2021-11-24 20:45:00,152794.0,12.88,24.35,24.527777777777782,93.3,,,,,0.011,9.87E-06
-14.31,-170.77,2021-11-24 21:00:00,152795.0,12.87,24.03,24.394444444444442,94.1,,,,,0.005,4.29E-06
-14.31,-170.77,2021-11-24 21:15:00,152796.0,12.87,23.77,24.294444444444448,93.2,,,,,0.013,1.17E-05
-14.31,-170.77,2021-11-24 21:30:00,152797.0,12.86,23.54,24.305555555555557,93.1,,,,,0.012,1.09E-05
-14.31,-170.77,2021-11-24 21:45:00,152798.0,12.86,23.36,24.233333333333334,93.7,,,,,0.002,1.72E-06
-14.31,-170.77,2021-11-24 22:00:00,152799.0,12.86,23.2,24.172222222222224,93.2,,,,,0.008,7.51E-06
-14.31,-170.77,2021-11-24 22:15:00,152800.0,12.86,23.07,24.13888888888889,92.8,,,,,0.006,5.36E-06
-14.31,-170.77,2021-11-24 22:30:00,152801.0,12.86,22.97,24.15,91.8,,,,,0.005,4.83E-06
-14.31,-170.77,2021-11-24 22:45:00,152802.0,12.85,22.87,24.15555555555556,92.8,,,,,0.006,5.36E-06
-14.31,-170.77,2021-11-24 23:00:00,152803.0,12.85,22.8,24.022222222222222,93.4,,,,,0.006,5.04E-06
-14.31,-170.77,2021-11-24 23:15:00,152804.0,12.85,22.68,24.105555555555554,94.0,,,,,0.003,3E-06
-14.31,-170.77,2021-11-24 23:30:00,152805.0,12.85,22.71,24.194444444444443,94.1,,,,,0.005,4.18E-06
-14.31,-170.77,2021-11-24 23:45:00,152806.0,12.85,22.73,24.133333333333333,93.7,,,,,0.002,1.72E-06
-14.31,-170.77,2021-11-25 00:00:00,152807.0,12.85,22.7,24.13888888888889,93.9,,,,,0.005,4.94E-06
-14.31,-170.77,2021-11-25 00:15:00,152808.0,12.85,22.69,24.111111111111114,93.5,,,,,0.001,1.29E-06
-14.31,-170.77,2021-11-25 00:30:00,152809.0,12.85,22.64,24.105555555555554,93.3,,,,,0.003,3.11E-06
-14.31,-170.77,2021-11-25 00:45:00,152810.0,12.85,22.57,24.122222222222224,93.4,,,,,0.001,7.51E-07
-14.31,-170.77,2021-11-25 01:00:00,152811.0,12.85,22.51,24.00555555555555,93.9,,,,,0.003,2.79E-06
-14.31,-170.77,2021-11-25 01:15:00,152812.0,12.85,22.42,23.95555555555556,94.1,,,,,0.004,3.22E-06
-14.31,-170.77,2021-11-25 01:30:00,152813.0,12.85,22.31,23.87222222222222,94.6,,,,,0,0
-14.31,-170.77,2021-11-25 01:45:00,152814.0,12.85,22.18,23.63333333333334,95.5,,,,,0.006,5.69E-06
-14.31,-170.77,2021-11-25 02:00:00,152815.0,12.84,22.0,23.577777777777776,95.9,,,,,0.007,6.44E-06
-14.31,-170.77,2021-11-25 02:15:00,152816.0,12.84,21.87,23.583333333333332,95.7,,,,,0.007,5.9E-06
-14.31,-170.77,2021-11-25 02:30:00,152817.0,12.84,21.8,23.755555555555556,95.6,,,,,0.008,7.3E-06
-14.31,-170.77,2021-11-25 02:45:00,152818.0,12.84,21.81,23.63888888888889,96.3,,,,,0,3.22E-07
-14.31,-170.77,2021-11-25 03:00:00,152819.0,12.84,21.78,23.166666666666668,97.5,,,,,0.01,8.69E-06
-14.31,-170.77,2021-11-25 03:15:00,152820.0,12.84,21.58,22.9,98.9,,,,,0.002,1.5E-06
-14.31,-170.77,2021-11-25 03:30:00,152821.0,12.84,21.62,22.944444444444443,99.6,,,,,0,0
-14.31,-170.77,2021-11-25 03:45:00,152822.0,12.84,21.99,23.47222222222222,100.0,,,,,0,4.29E-07
-14.31,-170.77,2021-11-25 04:00:00,152823.0,12.84,22.19,23.194444444444443,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 04:15:00,152824.0,12.84,22.21,23.183333333333337,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 04:30:00,152825.0,12.84,22.25,23.461111111111116,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 04:45:00,152826.0,12.83,22.43,23.644444444444446,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 05:00:00,152827.0,12.83,22.58,23.672222222222224,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 05:15:00,152828.0,12.83,22.63,23.672222222222224,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 05:30:00,152829.0,12.83,22.68,23.733333333333334,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 05:45:00,152830.0,12.83,22.77,23.850000000000005,100.0,,,,,0.001,6.44E-07
-14.31,-170.77,2021-11-25 06:00:00,152831.0,12.83,22.82,23.727777777777774,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 06:15:00,152832.0,12.83,22.8,23.333333333333332,100.0,,,,,0,0
-14.31,-170.77,2021-11-25 06:30:00,152833.0,12.83,22.64,23.238888888888887,100.0,,,,,0.001,9.66E-07
-14.31,-170.77,2021-11-25 06:45:00,152834.0,12.83,22.45,23.433333333333337,100.0,,,,,0.024,2.2E-05
-14.31,-170.77,2021-11-25 07:00:00,152835.0,12.83,22.51,23.47222222222222,100.0,,,,,1.439,0.001295154
-14.31,-170.77,2021-11-25 07:15:00,152836.0,12.64,26.12,23.266666666666666,100.0,,,,,11.79,0.01061509
-14.31,-170.77,2021-11-25 07:30:00,152837.0,12.63,27.0,23.255555555555556,100.0,,,,,17.66,0.01589131
-14.31,-170.77,2021-11-25 07:45:00,152838.0,12.61,27.28,23.249999999999996,100.0,,,,,17.8,0.01602124
-14.31,-170.77,2021-11-25 08:00:00,152839.0,12.6,27.48,23.377777777777776,100.0,,,,,24.72,0.0222468
-14.31,-170.77,2021-11-25 08:15:00,152840.0,12.58,27.64,23.616666666666667,100.0,,,,,29.8,0.02682281
-14.31,-170.77,2021-11-25 08:30:00,152841.0,12.58,27.65,22.89444444444444,100.0,,,,,28.17,0.02535158
-14.31,-170.77,2021-11-25 08:45:00,152842.0,12.94,28.07,23.377777777777776,100.0,,,,,179.8,0.1618511
-14.31,-170.77,2021-11-25 09:00:00,152843.0,13.4,29.57,24.288888888888888,99.8,,,,,325.2,0.2926887
-14.31,-170.77,2021-11-25 09:15:00,152844.0,13.56,32.45,25.666666666666668,92.6,,,,,491.7,0.4425019
-14.31,-170.77,2021-11-25 09:30:00,152845.0,13.47,35.45,26.561111111111114,88.6,,,,,522.3,0.4700539
-14.31,-170.77,2021-11-25 09:45:00,152846.0,13.42,36.06,26.211111111111116,91.9,,,,,360.5,0.3244169
-14.31,-170.77,2021-11-25 10:00:00,152847.0,13.43,37.05,26.944444444444443,88.8,,,,,651.2,0.5861157
-14.31,-170.77,2021-11-25 10:15:00,152848.0,13.39,37.58,26.77777777777778,92.0,,,,,408.5,0.3676866
-14.31,-170.77,2021-11-25 10:30:00,152849.0,13.4,37.63,26.833333333333332,87.9,,,,,618.2,0.5564175
-14.31,-170.77,2021-11-25 10:45:00,152850.0,13.38,38.47,27.16666666666667,90.5,,,,,460.2,0.4141431
-14.31,-170.77,2021-11-25 11:00:00,152851.0,13.35,38.26,26.06111111111111,92.6,,,,,190.4,0.1713928
-14.31,-170.77,2021-11-25 11:15:00,152852.0,13.39,36.14,26.06666666666667,91.8,,,,,312.9,0.2816192
-14.31,-170.77,2021-11-25 11:30:00,152853.0,13.38,35.06,25.816666666666666,93.7,,,,,183.2,0.1648351
-14.31,-170.77,2021-11-25 11:45:00,152854.0,13.43,34.39,25.866666666666667,91.6,,,,,210.4,0.1893412
-14.31,-170.77,2021-11-25 12:00:00,152855.0,13.46,35.16,26.666666666666668,88.3,,,,,787.9,0.70908
-14.31,-170.77,2021-11-25 12:15:00,152856.0,13.42,37.01,27.277777777777775,87.5,,,,,641.3,0.577166
-14.31,-170.77,2021-11-25 12:30:00,152857.0,13.39,37.38,26.944444444444443,87.9,,,,,441.6,0.3974688
-14.31,-170.77,2021-11-25 12:45:00,152858.0,13.39,37.07,26.77777777777778,86.5,,,,,687.6,0.6188554
-14.31,-170.77,2021-11-25 13:00:00,152859.0,13.37,37.69,27.444444444444446,85.9,,,,,948,0.8530287
-14.31,-170.77,2021-11-25 13:15:00,152860.0,13.36,38.23,27.38888888888889,87.3,,,,,528.6,0.4757095
-14.31,-170.77,2021-11-25 13:30:00,152861.0,13.38,38.09,27.77777777777778,82.2,,,,,1026,0.923824
-14.31,-170.77,2021-11-25 13:45:00,152862.0,13.37,38.87,28.22222222222222,82.5,,,,,757.4,0.6816406
-14.31,-170.77,2021-11-25 14:00:00,152863.0,13.37,38.97,27.444444444444446,84.2,,,,,435.8,0.3922253
-14.31,-170.77,2021-11-25 14:15:00,152864.0,13.38,38.37,27.61111111111111,84.9,,,,,765.5,0.6889542
-14.31,-170.77,2021-11-25 14:30:00,152865.0,13.37,38.51,27.77777777777778,84.8,,,,,860,0.773782
-14.31,-170.77,2021-11-25 14:45:00,152866.0,13.35,38.86,27.77777777777778,84.3,,,,,706.8,0.6361084
-14.31,-170.77,2021-11-25 15:00:00,152867.0,13.35,38.81,26.999999999999996,90.2,,,,,486.1,0.4374539
-14.31,-170.77,2021-11-25 15:15:00,152868.0,13.28,37.86,26.544444444444444,96.8,,,,,340.7,0.306628
-14.31,-170.77,2021-11-25 15:30:00,152869.0,13.05,36.17,25.355555555555554,98.4,,,,,134.1,0.1206901
-14.31,-170.77,2021-11-25 15:45:00,152870.0,13.45,33.41,26.049999999999997,93.8,,,,,596.5,0.5368848
-14.31,-170.77,2021-11-25 16:00:00,152871.0,13.45,35.24,26.633333333333333,96.5,,,,,774.4,0.6969335
-14.31,-170.77,2021-11-25 16:15:00,152872.0,13.45,35.2,26.77777777777778,91.9,,,,,491.5,0.4423357
-14.31,-170.77,2021-11-25 16:30:00,152873.0,13.45,32.64,26.888888888888893,89.6,,,,,664.2,0.5977892
-14.31,-170.77,2021-11-25 16:45:00,152874.0,13.45,32.68,26.888888888888893,91.7,,,,,650,0.5849965
-14.31,-170.77,2021-11-25 17:00:00,152875.0,13.45,32.67,26.944444444444443,89.0,,,,,525.7,0.4731568
-14.31,-170.77,2021-11-25 17:15:00,152876.0,13.45,32.43,26.599999999999998,90.8,,,,,283.8,0.2553816
-14.31,-170.77,2021-11-25 17:30:00,152877.0,13.45,31.53,26.33888888888889,93.3,,,,,219.7,0.1977071
-14.31,-170.77,2021-11-25 17:45:00,152878.0,13.47,30.17,26.288888888888884,92.5,,,,,221.7,0.199526
-14.31,-170.77,2021-11-25 18:00:00,152879.0,13.49,29.44,25.888888888888886,92.8,,,,,192.3,0.173031
-14.31,-170.77,2021-11-25 18:15:00,152880.0,13.5,28.74,26.211111111111116,92.4,,,,,276.9,0.2492084
-14.31,-170.77,2021-11-25 18:30:00,152881.0,13.5,28.85,25.944444444444443,93.1,,,,,131.4,0.1182631
-14.31,-170.77,2021-11-25 18:45:00,152882.0,13.5,28.56,25.755555555555556,92.7,,,,,109,0.09812752
-14.31,-170.77,2021-11-25 19:00:00,152883.0,13.5,27.75,25.73333333333333,94.8,,,,,65.49,0.05894243
-14.31,-170.77,2021-11-25 19:15:00,152884.0,13.53,27.46,25.566666666666663,93.3,,,,,42.06,0.03785195
-14.31,-170.77,2021-11-25 19:30:00,152885.0,13.53,27.05,25.500000000000004,93.9,,,,,20.16,0.01814503
-14.31,-170.77,2021-11-25 19:45:00,152886.0,13.26,26.38,25.383333333333333,93.9,,,,,8.68,0.007807833
-14.31,-170.77,2021-11-25 20:00:00,152887.0,12.92,25.74,25.272222222222222,93.3,,,,,2.344,0.00210995
-14.31,-170.77,2021-11-25 20:15:00,152888.0,12.9,25.33,25.32777777777778,93.4,,,,,0.304,0.000273709
-14.31,-170.77,2021-11-25 20:30:00,152889.0,12.89,25.11,25.316666666666663,93.2,,,,,0,3.22E-07
-14.31,-170.77,2021-11-25 20:45:00,152890.0,12.88,24.97,25.305555555555557,93.6,,,,,0,0
-14.31,-170.77,2021-11-25 21:00:00,152891.0,12.88,24.88,25.244444444444444,93.0,,,,,0,0
-14.31,-170.77,2021-11-25 21:15:00,152892.0,12.88,24.78,25.244444444444444,93.4,,,,,0,0
-14.31,-170.77,2021-11-25 21:30:00,152893.0,12.87,24.71,25.20555555555556,94.1,,,,,0,0
-14.31,-170.77,2021-11-25 21:45:00,152894.0,12.87,24.62,25.172222222222224,94.2,,,,,0,0
-14.31,-170.77,2021-11-25 22:00:00,152895.0,12.87,24.57,25.194444444444443,94.6,,,,,0,0
-14.31,-170.77,2021-11-25 22:15:00,152896.0,12.87,24.56,25.227777777777774,93.9,,,,,0,0
-14.31,-170.77,2021-11-25 22:30:00,152897.0,12.87,24.55,25.177777777777774,95.2,,,,,0,0
-14.31,-170.77,2021-11-25 22:45:00,152898.0,12.87,24.46,25.166666666666668,96.0,,,,,0,0
-14.31,-170.77,2021-11-25 23:00:00,152899.0,12.87,24.4,24.699999999999996,98.4,,,,,0.001,6.44E-07
-14.31,-170.77,2021-11-25 23:15:00,152900.0,12.87,24.05,24.66666666666667,97.9,,,,,0,0
-14.31,-170.77,2021-11-25 23:30:00,152901.0,12.86,23.7,24.58888888888889,97.5,,,,,0,0
-14.31,-170.77,2021-11-25 23:45:00,152902.0,12.86,23.51,24.67222222222222,96.8,,,,,0,0
-14.31,-170.77,2021-11-26 00:00:00,152903.0,12.86,23.41,24.822222222222226,96.8,,,,,0,0
-14.31,-170.77,2021-11-26 00:15:00,152904.0,12.86,23.49,24.838888888888885,97.5,,,,,0,0
-14.31,-170.77,2021-11-26 00:30:00,152905.0,12.86,23.58,24.88333333333334,97.1,,,,,0,0
-14.31,-170.77,2021-11-26 00:45:00,152906.0,12.86,23.64,24.783333333333335,96.5,,,,,0,0
-14.31,-170.77,2021-11-26 01:00:00,152907.0,12.86,23.64,24.683333333333337,95.3,,,,,0,0
-14.31,-170.77,2021-11-26 01:15:00,152908.0,12.86,23.47,24.705555555555556,96.2,,,,,0,0
-14.31,-170.77,2021-11-26 01:30:00,152909.0,12.86,23.44,24.616666666666667,97.6,,,,,0,0
-14.31,-170.77,2021-11-26 01:45:00,152910.0,12.86,23.42,24.299999999999997,97.3,,,,,0,0
-14.31,-170.77,2021-11-26 02:00:00,152911.0,12.86,23.13,24.450000000000003,97.2,,,,,0,0
-14.31,-170.77,2021-11-26 02:15:00,152912.0,12.86,23.05,24.522222222222222,95.0,,,,,0,0
-14.31,-170.77,2021-11-26 02:30:00,152913.0,12.86,23.0,24.41111111111111,95.0,,,,,0,0
-14.31,-170.77,2021-11-26 02:45:00,152914.0,12.86,22.9,24.433333333333337,95.2,,,,,0,0
-14.31,-170.77,2021-11-26 03:00:00,152915.0,12.86,22.83,24.366666666666667,95.6,,,,,0,0
-14.31,-170.77,2021-11-26 03:15:00,152916.0,12.86,22.81,24.305555555555557,95.9,,,,,0,0
-14.31,-170.77,2021-11-26 03:30:00,152917.0,12.85,22.78,24.383333333333333,95.5,,,,,0,0
-14.31,-170.77,2021-11-26 03:45:00,152918.0,12.85,22.78,24.311111111111114,96.9,,,,,0,0
-14.31,-170.77,2021-11-26 04:00:00,152919.0,12.85,22.72,24.272222222222222,97.1,,,,,0,0
-14.31,-170.77,2021-11-26 04:15:00,152920.0,12.85,22.74,24.416666666666668,96.8,,,,,0,0
-14.31,-170.77,2021-11-26 04:30:00,152921.0,12.85,22.83,24.433333333333337,96.5,,,,,0,0
-14.31,-170.77,2021-11-26 04:45:00,152922.0,12.85,22.95,24.494444444444447,96.5,,,,,0,0
-14.31,-170.77,2021-11-26 05:00:00,152923.0,12.85,22.96,24.438888888888886,95.7,,,,,0,0
-14.31,-170.77,2021-11-26 05:15:00,152924.0,12.85,22.95,24.422222222222217,96.1,,,,,0.002,2.04E-06
-14.31,-170.77,2021-11-26 05:30:00,152925.0,12.85,22.91,24.40555555555556,95.7,,,,,0,0
-14.31,-170.77,2021-11-26 05:45:00,152926.0,12.85,22.9,24.333333333333332,96.2,,,,,0,0
-14.31,-170.77,2021-11-26 06:00:00,152927.0,12.85,22.83,24.255555555555553,94.9,,,,,0,0
-14.31,-170.77,2021-11-26 06:15:00,152928.0,12.84,22.74,24.194444444444443,94.8,,,,,0,0
-14.31,-170.77,2021-11-26 06:30:00,152929.0,12.84,22.65,24.250000000000004,96.0,,,,,0,0
-14.31,-170.77,2021-11-26 06:45:00,152930.0,12.84,22.86,24.388888888888893,97.6,,,,,0.014,1.26E-05
-14.31,-170.77,2021-11-26 07:00:00,152931.0,12.84,22.89,24.238888888888887,96.3,,,,,1.377,0.001239575
-14.31,-170.77,2021-11-26 07:15:00,152932.0,12.65,26.5,24.21666666666667,94.9,,,,,7.242,0.006517615
-14.31,-170.77,2021-11-26 07:30:00,152933.0,12.65,27.33,24.26666666666667,94.4,,,,,18.77,0.01689022
-14.31,-170.77,2021-11-26 07:45:00,152934.0,12.64,27.81,24.505555555555556,94.0,,,,,37.12,0.03340974
-14.31,-170.77,2021-11-26 08:00:00,152935.0,12.63,28.42,24.799999999999997,93.7,,,,,58.78,0.05290292
-14.31,-170.77,2021-11-26 08:15:00,152936.0,12.63,28.78,24.772222222222226,93.7,,,,,55.69,0.05011766
-14.31,-170.77,2021-11-26 08:30:00,152937.0,12.65,29.57,25.238888888888894,93.2,,,,,126.1,0.1134771
-14.31,-170.77,2021-11-26 08:45:00,152938.0,12.71,30.16,25.238888888888894,95.1,,,,,118.4,0.10659
-14.31,-170.77,2021-11-26 09:00:00,152939.0,12.72,30.49,25.32777777777778,94.3,,,,,135.3,0.1217626
-14.31,-170.77,2021-11-26 09:15:00,152940.0,12.93,31.26,25.672222222222217,92.3,,,,,217.6,0.1958465
-14.31,-170.77,2021-11-26 09:30:00,152941.0,13.07,31.79,25.72222222222222,93.4,,,,,188.8,0.1699154
-14.31,-170.77,2021-11-26 09:45:00,152942.0,13.18,32.34,25.85,92.2,,,,,195.4,0.1758997
-14.31,-170.77,2021-11-26 10:00:00,152943.0,13.27,32.79,26.0,89.8,,,,,269.4,0.2424297
-14.31,-170.77,2021-11-26 10:15:00,152944.0,13.39,33.78,26.399999999999995,89.2,,,,,315.6,0.2840619
-14.31,-170.77,2021-11-26 10:30:00,152945.0,13.4,33.91,26.188888888888886,90.4,,,,,284.5,0.2560678
-14.31,-170.77,2021-11-26 10:45:00,152946.0,13.47,34.98,26.555555555555557,88.6,,,,,592.8,0.5335295
-14.31,-170.77,2021-11-26 11:00:00,152947.0,13.42,36.28,27.055555555555557,88.0,,,,,534.6,0.4811084
-14.31,-170.77,2021-11-26 11:15:00,152948.0,13.4,37.92,27.38888888888889,84.7,,,,,868,0.7810863
-14.31,-170.77,2021-11-26 11:30:00,152949.0,13.36,38.58,27.38888888888889,85.3,,,,,830,0.7472885
-14.31,-170.77,2021-11-26 11:45:00,152950.0,13.35,39.08,27.555555555555554,89.6,,,,,603.3,0.5429987
-14.31,-170.77,2021-11-26 12:00:00,152951.0,13.35,38.86,27.22222222222222,86.5,,,,,548.9,0.4939682
-14.31,-170.77,2021-11-26 12:15:00,152952.0,13.34,38.12,27.277777777777775,88.2,,,,,409.7,0.3687152
-14.31,-170.77,2021-11-26 12:30:00,152953.0,13.36,37.62,26.944444444444443,92.5,,,,,379.3,0.3413437
-14.31,-170.77,2021-11-26 12:45:00,152954.0,13.37,36.83,27.055555555555557,89.6,,,,,661.3,0.595209
-14.31,-170.77,2021-11-26 13:00:00,152955.0,13.37,37.92,27.944444444444443,89.5,,,,,573.7,0.5163645
-14.31,-170.77,2021-11-26 13:15:00,152956.0,13.36,38.03,27.333333333333332,89.4,,,,,421.3,0.3791932
-14.31,-170.77,2021-11-26 13:30:00,152957.0,13.37,37.7,27.722222222222225,88.0,,,,,545.4,0.4908575
-14.31,-170.77,2021-11-26 13:45:00,152958.0,13.36,37.71,27.16666666666667,92.8,,,,,275.2,0.247697
-14.31,-170.77,2021-11-26 14:00:00,152959.0,13.34,37.15,26.59444444444445,92.3,,,,,214.6,0.1931207
-14.31,-170.77,2021-11-26 14:15:00,152960.0,13.43,36.01,26.999999999999996,90.6,,,,,587.5,0.5287812
-14.31,-170.77,2021-11-26 14:30:00,152961.0,13.42,37.12,27.77777777777778,86.9,,,,,702.1,0.6318932
-14.31,-170.77,2021-11-26 14:45:00,152962.0,13.39,38.17,27.944444444444443,86.2,,,,,735.2,0.6616409
-14.31,-170.77,2021-11-26 15:00:00,152963.0,13.36,38.46,27.333333333333332,90.6,,,,,283.1,0.2548068
-14.31,-170.77,2021-11-26 15:15:00,152964.0,13.37,37.8,27.555555555555554,88.1,,,,,515.5,0.4639542
-14.31,-170.77,2021-11-26 15:30:00,152965.0,13.37,37.81,27.5,88.0,,,,,408.1,0.3672492
-14.31,-170.77,2021-11-26 15:45:00,152966.0,13.37,37.81,27.5,89.6,,,,,599.2,0.5393128
-14.31,-170.77,2021-11-26 16:00:00,152967.0,13.37,39.82,28.333333333333332,86.3,,,,,668.9,0.602033
-14.31,-170.77,2021-11-26 16:15:00,152968.0,13.38,39.65,26.888888888888893,93.8,,,,,119.4,0.1074773
-14.31,-170.77,2021-11-26 16:30:00,152969.0,13.41,34.04,26.38888888888889,94.0,,,,,213.3,0.1919296
-14.31,-170.77,2021-11-26 16:45:00,152970.0,13.45,31.0,26.538888888888884,93.3,,,,,214,0.1925915
-14.31,-170.77,2021-11-26 17:00:00,152971.0,13.47,30.3,26.57777777777778,91.8,,,,,403.4,0.3630837
-14.31,-170.77,2021-11-26 17:15:00,152972.0,13.48,30.56,26.722222222222218,92.2,,,,,254,0.2285777
-14.31,-170.77,2021-11-26 17:30:00,152973.0,13.48,30.52,26.37777777777778,92.0,,,,,241,0.2168944
-14.31,-170.77,2021-11-26 17:45:00,152974.0,13.48,30.04,26.833333333333332,91.9,,,,,317,0.2853083
-14.31,-170.77,2021-11-26 18:00:00,152975.0,13.48,30.84,26.944444444444443,91.7,,,,,273.8,0.2464561
-14.31,-170.77,2021-11-26 18:15:00,152976.0,13.48,30.74,26.64444444444444,92.5,,,,,202.4,0.1821341
-14.31,-170.77,2021-11-26 18:30:00,152977.0,13.48,30.47,26.288888888888884,94.6,,,,,178.4,0.1605842
-14.31,-170.77,2021-11-26 18:45:00,152978.0,13.48,29.74,26.305555555555554,95.2,,,,,102.7,0.09242674
