TOA5,3.1.1 Poloa,CR300-WIFI,1,CR300-WIFI.Std.07.04,CPU:WRRC_ASPA_prog_wWiFiLogic.CR300,21976,Afono_wx,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,BattV_Avg
TS,RN,Volts,Deg C,Deg F,%,inch,miles/hour,Deg,Deg,W/m^2,MJ/m^2,Volts
,,Avg,Max,Avg,Smp,Tot,WVc,WVc,WVc,Avg,Tot,Avg
6/20/19 0:30,245,12.79,25.59,77.6,95.7,0,2.04,42.12,0.025,0.004,3.33E-06,12.79
6/20/19 0:45,246,12.79,25.64,77.56,94.7,0,2.194,68.49,0.034,0.005,4.18E-06,12.79
6/20/19 1:00,247,12.78,25.62,77.62,95.2,0,2.386,57.89,0.032,0.006,5.15E-06,12.78
6/20/19 1:15,248,12.78,25.69,77.74,95.5,0,2.662,60,0.03,0.003,3.00E-06,12.78
6/20/19 1:30,249,12.78,25.72,77.53,93.3,0,2.394,66.37,0.028,0.006,5.47E-06,12.77
6/20/19 1:45,250,12.77,25.71,77.54,92.7,0,2.828,50.52,0.021,0.006,5.58E-06,12.77
6/20/19 2:00,251,12.77,25.69,77.39,93.4,0,2.561,45.9,0.029,0.005,4.51E-06,12.76
6/20/19 2:15,252,12.76,25.58,77.21,94.2,0,2.083,43.49,0.026,0.004,3.97E-06,12.76
6/20/19 2:30,253,12.76,25.45,77.04,93,0,2.466,61.35,0.028,0.01,9.01E-06,12.76
6/20/19 2:45,254,12.76,25.3,76.69,93.7,0,2.116,61.74,0.031,0.007,5.90E-06,12.75
6/20/19 3:00,255,12.75,25.08,76.7,94,0,2.537,63.21,0.026,0.008,6.87E-06,12.75
6/20/19 3:15,256,12.75,24.93,76.62,95,0,2.494,61.09,0.028,0.005,4.40E-06,12.74
6/20/19 3:30,257,12.74,24.94,76.78,94.3,0,2.302,60.89,0.031,0.007,6.54E-06,12.74
6/20/19 3:45,258,12.74,24.91,76.62,94.3,0,2.258,51.58,0.028,0.007,5.90E-06,12.74
6/20/19 4:00,259,12.73,24.81,76.51,93.5,0,1.98,56.17,0.028,0.008,7.30E-06,12.73
6/20/19 4:15,260,12.73,24.78,76.6,92.1,0,2.468,57.02,0.022,0.009,7.72E-06,12.73
6/20/19 4:30,261,12.73,24.78,76.63,92.8,0,2.804,64.78,0.03,0.006,5.15E-06,12.72
6/20/19 4:45,262,12.72,24.78,76.45,93.1,0,2.232,51.54,0.024,0.008,7.08E-06,12.72
6/20/19 5:00,263,12.72,24.84,76.64,94.1,0,2.425,51.84,0.026,0.004,3.86E-06,12.72
6/20/19 5:15,264,12.72,24.91,76.64,92.8,0,2.653,58.31,0.028,0.007,6.12E-06,12.71
6/20/19 5:30,265,12.71,24.9,76.56,93.4,0,2.964,67.35,0.028,0.009,7.83E-06,12.71
6/20/19 5:45,266,12.71,24.82,76.3,93.4,0,2.655,62.83,0.03,0.005,4.61E-06,12.71
6/20/19 6:00,267,12.71,24.66,76.23,93.7,0,2.977,58.58,0.026,0.009,7.72E-06,12.7
6/20/19 6:15,268,12.7,24.54,76.25,93.4,0,2.418,50.57,0.03,0.008,7.19E-06,12.7
6/20/19 6:30,269,12.7,24.52,76.24,93.2,0,2.681,62.81,0.026,0.038,3.45E-05,12.7
6/20/19 6:45,270,12.69,24.62,76.4,93.7,0,2.878,60.34,0.028,1.016,0.0009139896,12.69
6/20/19 7:00,271,12.69,24.84,76.52,94.4,0,2.703,61.96,0.03,5.388,0.00484922,12.69
6/20/19 7:15,272,12.69,24.95,76.62,94.7,0,2.353,62.52,0.032,13.63,0.01226499,12.69
6/20/19 7:30,273,12.7,25.06,76.59,95.5,0,2.47,75.81,0.026,20.72,0.01864618,12.69
6/20/19 7:45,274,12.71,25.26,76.63,93.7,0,1.989,58.06,0.024,57.16,0.05144649,12.71
6/20/19 8:00,275,12.72,25.46,76.67,94,0,2.832,64.44,0.028,66.86,0.0601774,12.72
6/20/19 8:15,276,12.72,25.55,76.79,93.4,0,2.627,59.78,0.021,68.47,0.06162579,12.72
6/20/19 8:30,277,12.73,25.63,76.59,94.8,0,2.491,65.55,0.025,98.3,0.08842879,12.73
6/20/19 8:45,278,12.73,25.72,76.8,93.6,0,2.524,65.67,0.027,91.7,0.0825718,12.73
6/20/19 9:00,279,12.76,25.91,76.97,92.9,0,2.489,57.01,0.025,132.1,0.1189309,12.76
6/20/19 9:15,280,12.77,26.22,77.38,91.8,0,2.58,64.07,0.03,151.4,0.1362208,12.77
6/20/19 9:30,281,12.83,26.95,77.96,92.4,0,2.619,55,0.029,255.3,0.2297739,12.83
6/20/19 9:45,282,12.86,27.33,78.14,90,0,2.232,54.68,0.024,231.5,0.2083689,12.86
6/20/19 10:00,283,12.95,28.12,79.07,90.4,0,1.9,72.66,0.028,385.3,0.3467566,12.95
6/20/19 10:15,284,13.02,28.81,79.55,91.5,0,1.87,70.43,0.034,358.6,0.3227466,13.02
6/20/19 10:30,285,13.06,28.93,79.07,90.6,0,2.129,60.22,0.032,345.4,0.3108942,13.06
6/20/19 10:45,286,13.18,29.72,79.54,85.1,0,1.963,65.53,0.026,498.2,0.4483937,13.18
6/20/19 11:00,287,13.38,31.45,81.9,84.6,0,1.184,77.88,0.032,702.7,0.6323872,13.38
6/20/19 11:15,288,13.34,32.3,82.1,85.4,0,1.266,82,0.026,562.6,0.5063689,13.34
6/20/19 11:30,289,13.37,33.2,81.6,89,0,2.403,70.74,0.028,571.3,0.5141584,13.37
6/20/19 11:45,290,13.24,32.48,79.63,90.1,0,2.014,55.98,0.024,345.5,0.3109612,13.24
6/20/19 12:00,291,13.32,31.22,79.82,87.3,0,2.029,68.53,0.028,487.6,0.4388588,13.32
6/20/19 12:15,292,13.47,32.36,81,87,0,2.351,66.42,0.029,647.7,0.5829046,13.46
6/20/19 12:30,293,13.35,32.41,80.7,88.5,0,1.893,67.27,0.028,464.9,0.4184349,13.35
6/20/19 12:45,294,13.34,31.78,80.1,88.4,0,2.034,70.66,0.028,385,0.3465318,13.34
6/20/19 13:00,295,13.4,32.09,80.3,89.5,0,1.973,65.25,0.023,497.2,0.447465,13.4
6/20/19 13:15,296,13.3,31.32,79.5,89.4,0,2.22,67.02,0.028,312.8,0.2815101,13.29
6/20/19 13:30,297,13.49,32.48,81.2,85,0,1.548,63.15,0.027,726.5,0.6538757,13.49
6/20/19 13:45,298,13.38,33.22,81.4,87.9,0,1.606,81.7,0.026,425,0.3824796,13.37
6/20/19 14:00,299,13.36,32.39,79.8,89.2,0,1.783,63.11,0.025,364,0.3276162,13.36
6/20/19 14:15,300,13.49,33.38,81.5,83.6,0,1.611,68.25,0.026,699,0.6291405,13.49
6/20/19 14:30,301,13.44,33.96,81.6,86.1,0,1.599,79.49,0.025,527.8,0.4749814,13.44
6/20/19 14:45,302,13.44,34.23,81.8,84.8,0,1.378,68.13,0.031,542.8,0.4885501,13.44
6/20/19 15:00,303,13.4,34.74,82.3,84.1,0,1.484,52.49,0.024,487.7,0.4389516,13.39
6/20/19 15:15,304,13.47,34.72,81.8,84.4,0,1.335,63.46,0.024,559.6,0.5036531,13.47
6/20/19 15:30,305,13.44,35.19,82.9,81.1,0,1.252,58.02,0.03,558.8,0.5029464,13.44
6/20/19 15:45,306,13.42,35.6,82.7,82.6,0,1.552,45.33,0.019,509.9,0.4588757,13.42
6/20/19 16:00,307,13.4,35.68,82.2,83.8,0,1.363,59.69,0.022,433.7,0.3903403,13.4
6/20/19 16:15,308,13.42,35.49,82.5,82,0,1.615,70.08,0.026,471,0.4239167,13.42
6/20/19 16:30,309,13.38,35.14,80.4,84.8,0,1.681,67.89,0.028,234.2,0.2107556,13.37
6/20/19 16:45,310,13.37,33.86,80.4,86.1,0,1.57,66.1,0.028,209.9,0.1889436,13.37
6/20/19 17:00,311,13.37,32.75,80.1,85.8,0,1.491,46.84,0.02,182.1,0.1638713,13.37
6/20/19 17:15,312,13.31,31.45,79.16,86.7,0,1.842,70.95,0.029,135,0.1215161,13.31
6/20/19 17:30,313,13.42,30.36,79.84,85.3,0,1.081,64.62,0.017,138,0.1242108,13.41
6/20/19 17:45,314,13.27,30.09,79.18,88.1,0,1.3,66.18,0.029,74.87,0.06737977,13.27
6/20/19 18:00,315,13.08,29.31,77.76,92.1,0,1.217,60.67,0.025,27.52,0.0247702,13.08
6/20/19 18:15,316,12.98,27.98,76.55,93.8,0,1.581,29.73,0.033,3.261,0.002934766,12.98
6/20/19 18:30,317,12.95,26.64,75.97,94.8,0,1.445,51.39,0.027,0.349,0.000314033,12.95
6/20/19 18:45,318,12.94,25.66,75.77,95.6,0,1.498,56.17,0.03,0.012,1.04E-05,12.94
6/20/19 19:00,319,12.93,25.06,75.87,93.7,0,1.775,56.35,0.03,0.005,4.61E-06,12.92
6/20/19 19:15,320,12.92,24.76,75.91,92.5,0,1.542,39.33,0.019,0.003,2.36E-06,12.92
6/20/19 19:30,321,12.91,24.58,75.93,93.7,0,1.757,57.81,0.029,0.006,5.47E-06,12.91
6/20/19 19:45,322,12.9,24.51,76.01,93.6,0,1.565,51.65,0.027,0.004,3.43E-06,12.9
6/20/19 20:00,323,12.9,24.44,75.97,94.7,0,1.844,65.62,0.028,0.008,6.87E-06,12.89
6/20/19 20:15,324,12.89,24.39,75.87,94.6,0,1.27,54.85,0.031,0.003,2.47E-06,12.89
6/20/19 20:30,325,12.88,24.3,75.71,93.9,0,1.609,52.09,0.029,0.008,7.40E-06,12.88
6/20/19 20:45,326,12.88,24.22,75.43,93,0,1.106,48.34,0.024,0.005,4.51E-06,12.88
6/20/19 21:00,327,12.87,24.08,75.3,93.6,0,1.142,43.46,0.021,0.004,3.43E-06,12.87
6/20/19 21:15,328,12.87,23.93,74.97,94.1,0,0.992,58.72,0.025,0.007,6.22E-06,12.87
6/20/19 21:30,329,12.87,23.87,75.21,92.5,0,0.639,53.65,0.024,0.01,9.23E-06,12.86
6/20/19 21:45,330,12.86,24.02,75.78,92.1,0,0.873,36.97,0.024,0.009,8.26E-06,12.86
6/20/19 22:00,331,12.86,24.09,76.07,90.6,0,1.38,35.31,0.018,0.004,3.33E-06,12.85
6/20/19 22:15,332,12.85,24.1,75.91,92,0,1.324,65.68,0.03,0.003,2.47E-06,12.85
6/20/19 22:30,333,12.85,24.19,75.87,92.1,0,1.84,55.55,0.029,0.005,4.83E-06,12.85
6/20/19 22:45,334,12.84,24.36,76.21,93.5,0,1.511,52.29,0.028,0.003,2.79E-06,12.84
6/20/19 23:00,335,12.84,24.37,76.18,91.4,0,2.235,55.2,0.026,0.011,9.87E-06,12.84
6/20/19 23:15,336,12.84,24.38,76.11,93.5,0,1.576,46.95,0.028,0.008,7.51E-06,12.83
6/20/19 23:30,337,12.83,24.29,76.09,91.9,0,1.209,32.31,0.021,0.006,5.47E-06,12.83
6/20/19 23:45,338,12.83,24.2,76.05,93,0,1.171,59.92,0.022,0.011,9.66E-06,12.82
6/21/19 0:00,339,12.82,24.15,75.91,92.7,0,1.263,61.3,0.03,0.009,8.37E-06,12.82
6/21/19 0:15,340,12.82,24.19,76,92.5,0,1.555,64.7,0.027,0.008,7.19E-06,12.81
6/21/19 0:30,341,12.81,24.18,75.91,93,0,1.575,56.3,0.031,0.004,3.65E-06,12.81
6/21/19 0:45,342,12.81,24.11,75.8,93.1,0,1.762,54.64,0.034,0.005,4.61E-06,12.8
6/21/19 1:00,343,12.8,24.05,75.84,94.4,0,1.872,53.61,0.03,0.01,8.90E-06,12.8
6/21/19 1:15,344,12.8,24.21,76.28,92.5,0,2.466,41.63,0.026,0.005,4.08E-06,12.8
6/21/19 1:30,345,12.79,24.28,76.07,92,0,2.146,46.27,0.025,0.005,4.08E-06,12.79
6/21/19 1:45,346,12.79,24.31,76.17,92.9,0,2.012,43.94,0.029,0.004,3.65E-06,12.79
6/21/19 2:00,347,12.78,24.31,76.33,92.7,0,1.203,14.43,0.018,0.007,6.44E-06,12.78
6/21/19 2:15,348,12.78,24.3,75.84,92,0,1.808,49.21,0.027,0.008,7.19E-06,12.78
6/21/19 2:30,349,12.78,24.18,75.54,92.5,0,1.466,56.62,0.024,0.009,8.15E-06,12.77
6/21/19 2:45,350,12.77,24.01,75.47,92.5,0,1.71,42.25,0.029,0.003,2.36E-06,12.77
6/21/19 3:00,351,12.77,23.85,75.48,92.4,0,1.837,46.46,0.027,0.007,6.33E-06,12.76
6/21/19 3:15,352,12.76,23.87,75.7,92.8,0,1.361,42.37,0.025,0.007,6.65E-06,12.76
6/21/19 3:30,353,12.76,23.87,75.52,93.1,0,1.648,61.2,0.028,0.009,8.37E-06,12.76
6/21/19 3:45,354,12.75,23.83,75.43,92.9,0,1.9,57.62,0.03,0.006,5.36E-06,12.75
6/21/19 4:00,355,12.75,23.78,75.39,92.8,0,1.902,62.53,0.033,0.011,9.98E-06,12.75
6/21/19 4:15,356,12.74,23.82,75.68,92.7,0,1.865,45.48,0.02,0.005,4.08E-06,12.74
6/21/19 4:30,357,12.74,23.84,75.44,93.2,0,1.894,47.1,0.029,0.007,6.33E-06,12.74
6/21/19 4:45,358,12.74,23.8,75.49,93.3,0,1.982,49.55,0.031,0.005,4.29E-06,12.73
6/21/19 5:00,359,12.73,23.81,75.68,93.1,0,2.213,42.39,0.027,0.006,5.15E-06,12.73
6/21/19 5:15,360,12.73,23.82,75.54,91.8,0,2.506,54.39,0.025,0.006,5.79E-06,12.72
6/21/19 5:30,361,12.72,23.78,75.52,93.1,0,2.012,54.99,0.036,0.008,6.76E-06,12.72
6/21/19 5:45,362,12.72,23.76,75.41,93.5,0,2.06,46.1,0.03,0.003,3.00E-06,12.72
6/21/19 6:00,363,12.71,23.72,75.42,91.6,0,2.444,53.89,0.033,0.004,3.22E-06,12.71
6/21/19 6:15,364,12.71,23.66,75.27,91.4,0,2.103,51.96,0.024,0.013,1.21E-05,12.71
6/21/19 6:30,365,12.71,23.63,75.44,93.1,0,2.643,59.58,0.031,0.047,4.24E-05,12.7
6/21/19 6:45,366,12.7,23.63,75.3,92.3,0,1.982,60.62,0.028,1.201,0.001080716,12.7
6/21/19 7:00,367,12.7,23.68,75.19,93.1,0,1.65,60.46,0.032,5.822,0.005239428,12.7
6/21/19 7:15,368,12.7,23.69,75.15,94.4,0,1.742,51.03,0.024,12.28,0.01104802,12.7
6/21/19 7:30,369,12.7,23.73,75.12,94.3,0,2.038,49.03,0.028,21.7,0.0195282,12.7
6/21/19 7:45,370,12.7,23.82,75.24,94.6,0,2.17,61.98,0.031,26.36,0.02372596,12.7
6/21/19 8:00,371,12.7,23.99,75.62,94.6,0,2.267,51.34,0.028,32.01,0.02880564,12.7
6/21/19 8:15,372,12.7,24.15,75.87,93.7,0,2.206,67.37,0.026,36.29,0.03266255,12.7
6/21/19 8:30,373,12.7,24.29,76.04,91.9,0,2.409,54.59,0.021,30.92,0.02782695,12.7
6/21/19 8:45,374,12.71,24.4,75.99,92.6,0,2.431,60.49,0.035,43.93,0.03953555,12.7
6/21/19 9:00,375,12.72,24.68,76.59,91.3,0,2.414,50.6,0.027,64.77,0.05829159,12.72
6/21/19 9:15,376,12.75,25.4,77.76,88.9,0,2.26,59.37,0.026,272.3,0.2451052,12.74
6/21/19 9:30,377,12.83,26.95,78.98,87,0,2.241,53.08,0.023,451.8,0.4066353,12.83
6/21/19 9:45,378,12.91,28.13,79.03,85.6,0,2.284,64.06,0.032,506.5,0.4558512,12.91
6/21/19 10:00,379,13.03,29.01,79.45,85.5,0,2.282,69.38,0.028,523.2,0.47084,13.03
6/21/19 10:15,380,13.23,30.13,80.5,83,0,2.342,55.53,0.026,603.1,0.5427821,13.22
6/21/19 10:30,381,13.15,30.37,79.84,87.5,0,2.282,52.48,0.028,342.3,0.3080673,13.15
6/21/19 10:45,382,13.28,30.3,79.81,82.9,0,2,49.62,0.02,527.4,0.4746456,13.28
6/21/19 11:00,383,13.38,31.37,80.8,82.1,0,2.409,69.15,0.029,601.4,0.541299,13.38
6/21/19 11:15,384,13.33,32.04,80.8,84.8,0,2.358,73.97,0.027,463.3,0.416972,13.33
6/21/19 11:30,385,13.36,31.66,80.2,83.5,0,2.025,72.47,0.029,500,0.4500057,13.36
6/21/19 11:45,386,13.39,32.35,80.9,83.5,0,1.853,69.92,0.032,524.6,0.4721139,13.39
6/21/19 12:00,387,13.33,32.63,80.9,86.6,0,2.213,68.61,0.03,372.4,0.335122,13.32
6/21/19 12:15,388,13.48,32.7,80.9,83.2,0,2.247,93,0.027,769,0.6921327,13.48
6/21/19 12:30,389,13.29,32.72,80.5,84,0,2.222,57.99,0.031,283.5,0.2551602,13.28
6/21/19 12:45,390,13.37,31.24,79.75,87.2,0,2.042,50.45,0.026,470.8,0.4237527,13.37
6/21/19 13:00,391,13.42,32.52,81.4,83,0,2.198,66.92,0.031,601.8,0.541601,13.42
6/21/19 13:15,392,13.37,32.22,80.4,85.3,0,2.578,71.82,0.016,405,0.3645257,13.36
6/21/19 13:30,393,13.31,31.23,79.66,87.5,0,2.383,64.52,0.017,264.6,0.2381376,13.31
6/21/19 13:45,394,13.44,31.18,79.68,87.7,0,2.185,74.89,0.026,527.6,0.4748363,13.44
6/21/19 14:00,395,13.5,33,81.3,84,0,1.993,69.61,0.03,780.8,0.702719,13.5
6/21/19 14:15,396,13.35,33.27,81.4,89.2,0,1.986,65.21,0.031,399.7,0.3597573,13.35
6/21/19 14:30,397,13.47,33.46,81.3,83.6,0,2.034,55.53,0.013,625.6,0.5630509,13.47
6/21/19 14:45,398,13.39,34.1,82.3,85.1,0,2.118,83.2,0.028,480.5,0.4324583,13.39
6/21/19 15:00,399,13.43,33.84,81.4,79.79,0,1.78,72.44,0.034,549.3,0.4943484,13.42
6/21/19 15:15,400,13.3,33.5,80.6,88.8,0,2.427,60.68,0.022,186.4,0.1677782,13.3
6/21/19 15:30,401,13.42,31.82,79.65,89.7,0,2.325,66.75,0.023,312,0.2808186,13.42
6/21/19 15:45,402,13.5,33.08,81.6,85.6,0,2.172,56.32,0.024,533,0.4797091,13.5
6/21/19 16:00,403,13.47,34.26,82.2,81.8,0,1.784,82.3,0.025,565.2,0.5086711,13.47
6/21/19 16:15,404,13.22,34.34,78.61,97.6,0.02,2.099,65.28,0.022,111.9,0.1007175,13.21
6/21/19 16:30,405,13.4,30.77,76.99,94.6,0,0.87,178.5,0.017,272.9,0.2455704,13.4
6/21/19 16:45,406,13.19,29.99,77.21,97.1,0,1.564,41.46,0.019,92.7,0.08341359,13.18
6/21/19 17:00,407,13.06,28.09,75.91,98.4,0,0.633,30.71,0.011,57.41,0.05166611,13.06
6/21/19 17:15,408,13.02,27.04,75.56,97.9,0,2.258,59.59,0.03,43.39,0.03904771,13.02
6/21/19 17:30,409,13.01,26.13,75.67,98.6,0,2.282,61.17,0.028,51.11,0.04600321,13.01
6/21/19 17:45,410,12.96,25.73,75.81,96,0,2.22,44.08,0.026,18.61,0.01675276,12.96
6/21/19 18:00,411,12.94,25.48,75.22,99.2,0,1.978,56.4,0.022,6.09,0.005480612,12.94
6/21/19 18:15,412,12.93,25.13,74.62,99.5,0,1.421,15.31,0.022,1.919,0.001726806,12.93
6/21/19 18:30,413,12.92,24.67,74.66,99.7,0,1.442,39.25,0.025,0.201,0.0001813173,12.92
6/21/19 18:45,414,12.91,24.47,74.71,99.9,0,1.482,55.95,0.025,0.005,4.51E-06,12.91
6/21/19 19:00,415,12.9,24.35,74.41,100,0,2.012,53.19,0.019,0.009,7.83E-06,12.9
6/21/19 19:15,416,12.9,24.15,74.33,100,0,2.435,53.43,0.025,0.004,3.43E-06,12.9
6/21/19 19:30,417,12.89,24.07,74.87,99.7,0,2.198,40.17,0.028,0.004,3.65E-06,12.89
6/21/19 19:45,418,12.89,24.19,75.12,98.9,0,2.319,57.66,0.032,0.008,7.30E-06,12.88
6/21/19 20:00,419,12.88,24.22,75.24,97.7,0,2.755,53.86,0.025,0.009,8.15E-06,12.88
6/21/19 20:15,420,12.88,24.24,75.31,98.9,0,2.066,64.74,0.021,0.008,6.97E-06,12.88
6/21/19 20:30,421,12.87,24.21,75.18,95.7,0,1.837,29.3,0.024,0.01,8.90E-06,12.87
6/21/19 20:45,422,12.87,24.11,74.92,98.6,0,1.725,42.56,0.026,0.003,2.47E-06,12.86
6/21/19 21:00,423,12.86,23.92,74.79,99.1,0,1.666,83.1,0.023,0.007,5.90E-06,12.86
6/21/19 21:15,424,12.86,23.9,74.93,98,0,1.289,24.66,0.02,0.011,1.03E-05,12.86
6/21/19 21:30,425,12.85,23.86,74.72,99.5,0,0.968,67.13,0.024,0.008,7.62E-06,12.85
6/21/19 21:45,426,12.85,23.93,74.75,99.1,0,1.624,50.09,0.027,0.008,7.51E-06,12.85
6/21/19 22:00,427,12.84,23.94,74.62,98.5,0,0.885,67.32,0.025,0.008,6.76E-06,12.84
6/21/19 22:15,428,12.84,23.89,74.32,100,0,1.622,64.16,0.033,0.008,7.51E-06,12.83
6/21/19 22:30,429,12.83,23.84,74.49,100,0.01,1.087,52.94,0.031,0.004,3.97E-06,12.83
6/21/19 22:45,430,12.83,23.94,74.95,99.4,0,1.462,42.83,0.024,0.007,5.90E-06,12.82
6/21/19 23:00,431,12.82,23.95,74.94,99.5,0,1.406,46.6,0.025,0.004,3.22E-06,12.82
6/21/19 23:15,432,12.82,23.94,75.04,98.7,0,2.144,37.52,0.02,0.006,5.79E-06,12.81
6/21/19 23:30,433,12.81,23.92,75.11,98.6,0,1.764,44.1,0.02,0.006,5.15E-06,12.81
6/21/19 23:45,434,12.8,23.84,75.14,98.6,0,1.214,59.87,0.024,0.005,4.72E-06,12.8
6/22/19 0:00,435,12.8,23.83,75.08,98,0,1.701,46.85,0.025,0.004,3.33E-06,12.8
6/22/19 0:15,436,12.8,23.85,75.22,98.9,0,1.207,49.35,0.026,0.006,5.58E-06,12.79
6/22/19 0:30,437,12.79,23.83,75,97.8,0,1.542,49,0.03,0.007,6.65E-06,12.79
6/22/19 0:45,438,12.78,23.77,75.12,97.4,0,1.552,47.59,0.024,0.012,1.09E-05,12.78
6/22/19 1:00,439,12.78,23.69,74.81,96.4,0,1.501,59.06,0.02,0.005,4.83E-06,12.78
6/22/19 1:15,440,12.77,23.51,74.84,95.6,0,2.165,48.09,0.031,0.008,7.19E-06,12.77
6/22/19 1:30,441,12.77,23.42,74.99,97.6,0,1.353,69.17,0.03,0.014,1.29E-05,12.77
6/22/19 1:45,442,12.76,23.46,74.76,98.9,0,2.062,52.09,0.027,0.004,3.22E-06,12.76
6/22/19 2:00,443,12.76,23.46,74.86,98.1,0,2.131,36.03,0.03,0.007,6.22E-06,12.76
6/22/19 2:15,444,12.75,23.41,74.9,98,0,2.029,53.86,0.022,0.005,4.83E-06,12.75
6/22/19 2:30,445,12.75,23.47,75.28,97.2,0.01,1.665,60.62,0.027,0.007,6.65E-06,12.75
6/22/19 2:45,446,12.74,23.61,75.12,98,0.01,1.514,64.93,0.02,0.003,2.57E-06,12.74
6/22/19 3:00,447,12.74,23.64,74.97,98.7,0,1.026,37.06,0.018,0.009,8.48E-06,12.73
6/22/19 3:15,448,12.73,23.71,75.03,96.6,0,1.552,17.26,0.014,0.008,7.19E-06,12.73
6/22/19 3:30,449,12.73,23.71,74.74,98.7,0,1.436,52.54,0.021,0.007,6.54E-06,12.72
6/22/19 3:45,450,12.72,23.52,74.58,98.4,0,2.023,41.63,0.024,0.002,1.82E-06,12.72
6/22/19 4:00,451,12.72,23.35,74.39,99.5,0,1.73,31.55,0.03,0.004,3.54E-06,12.72
6/22/19 4:15,452,12.71,23.26,74.45,98.5,0,1.729,35.22,0.023,0.004,3.97E-06,12.71
6/22/19 4:30,453,12.71,23.3,74.79,99.2,0,1.717,48.91,0.02,0.008,7.19E-06,12.71
6/22/19 4:45,454,12.7,23.42,74.87,98,0,1.896,50.45,0.028,0.006,5.79E-06,12.7
6/22/19 5:00,455,12.7,23.55,75.05,97.3,0,1.837,59.58,0.025,0.005,4.08E-06,12.7
6/22/19 5:15,456,12.7,23.56,75.25,97.3,0,2.129,64.94,0.028,0.005,4.18E-06,12.69
6/22/19 5:30,457,12.69,23.54,75.07,97.1,0,1.825,55.58,0.026,0.003,3.11E-06,12.69
6/22/19 5:45,458,12.69,23.59,75.42,96.2,0,1.072,48.24,0.023,0.007,6.65E-06,12.69
6/22/19 6:00,459,12.69,23.71,75.61,94.9,0,1.617,40.54,0.024,0.012,1.08E-05,12.68
6/22/19 6:15,460,12.68,23.74,75.86,92.7,0,1.699,22.65,0.024,0.007,6.54E-06,12.68
6/22/19 6:30,461,12.68,23.73,75.71,94.5,0,1.732,43.87,0.019,0.036,3.24E-05,12.68
6/22/19 6:45,462,12.68,23.63,75.36,94.8,0,1.566,24.45,0.022,1.567,0.001410735,12.68
6/22/19 7:00,463,12.68,23.63,75.29,96.2,0,1.213,22.12,0.02,5.882,0.005293822,12.68
6/22/19 7:15,464,12.69,23.89,76,93,0,1.404,27.06,0.022,22.07,0.01985929,12.69
6/22/19 7:30,465,12.69,24.02,76.5,93.2,0,1.488,11.2,0.02,18.81,0.01693203,12.68
6/22/19 7:45,466,12.69,24.07,75.85,95.6,0,1.171,59.92,0.027,25.34,0.02280629,12.68
6/22/19 8:00,467,12.71,24.28,76.27,91.5,0,1.262,28.44,0.017,60.05,0.05404931,12.7
6/22/19 8:15,468,12.7,24.53,76.96,91.3,0,1.168,354.6,0.016,51.75,0.04657227,12.7
6/22/19 8:30,469,12.71,24.66,76.88,94.2,0,1.331,341.6,0.017,64.4,0.0579576,12.7
6/22/19 8:45,470,12.72,24.95,77.43,88.5,0,2.152,346.4,0.014,81.6,0.07339737,12.72
6/22/19 9:00,471,12.71,25.12,77.57,89.8,0,2.049,45.7,0.021,72.89,0.06560297,12.71
6/22/19 9:15,472,12.75,25.65,78.22,89.5,0,1.945,45.41,0.02,256.9,0.2312002,12.75
6/22/19 9:30,473,12.8,26.66,78.8,91.3,0,2.088,31.51,0.02,259,0.2331139,12.79
6/22/19 9:45,474,12.87,27.29,78.96,86.8,0,1.906,77.49,0.02,388,0.3492175,12.86
6/22/19 10:00,475,12.97,28.2,79.84,88.2,0,1.906,3.581,0.016,407.5,0.3667279,12.96
6/22/19 10:15,476,13.09,29.02,80.1,87.3,0,1.885,48.17,0.024,432.4,0.3891419,13.08
6/22/19 10:30,477,13.15,29.76,80.5,89,0,1.809,48.84,0.023,389.3,0.3504022,13.15
6/22/19 10:45,478,13.27,30.47,80.5,84.8,0,1.807,64.96,0.019,560.9,0.5048165,13.27
6/22/19 11:00,479,13.37,31.45,81.1,83.6,0,2.511,40.64,0.023,627.3,0.5646037,13.37
6/22/19 11:15,480,13.48,32.41,81.9,85.2,0,2.431,72.15,0.018,731.3,0.6581832,13.47
6/22/19 11:30,481,13.4,32.91,81.9,87,0,1.943,53.27,0.011,609.6,0.5486153,13.4
6/22/19 11:45,482,13.45,33.94,82.2,78.89,0,2.153,345.1,0.019,752.4,0.6772032,13.45
6/22/19 12:00,483,13.45,34.42,82.7,80.3,0,2.541,69.19,0.018,843,0.7585348,13.45
6/22/19 12:15,484,13.43,34.19,82,79.71,0,2.01,347.3,0.027,646,0.5814037,13.43
6/22/19 12:30,485,13.45,34.62,83,80.9,0,2.688,1.559,0.018,896,0.8063967,13.45
6/22/19 12:45,486,13.42,34.32,82.8,77.43,0,2.213,21.7,0.016,670.7,0.6036306,13.42
6/22/19 13:00,487,13.45,34.62,83.4,80.1,0,1.928,358.4,0.012,699.5,0.6295879,13.45
6/22/19 13:15,488,13.42,34.97,82.6,84.2,0,2.519,292.7,0.016,588.1,0.529274,13.42
