TIMESTAMP,WindDir_D1_WVT,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,Elevation_target,Rain_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2019-06-11 14:45:00,0.629,30.05,25.72222222,96.6,13.84,0.01245458,302.0,2.794,0.06404979295047745,0.8519244305063505,2.847106573046223,0.028611328953876268,0.012170150323847703,0.9600171705946549,14.610634198351056,55.01768584928616,0.470253769693537,0.2855800548184206
2019-06-11 15:00:00,82.7,29.99,25.07222222,93.1,22.97,0.02067161,302.0,1.27,0.0630197568883836,0.8541453453093999,2.8375748196376613,0.02834919139173089,0.012768870382574175,0.8774215626950778,14.506329835595118,55.01768584928616,0.48512128901339796,0.25952246640137616
2019-06-11 15:15:00,143.6,29.47,24.41666667,93.6,12.64,0.01138028,302.0,0.0,0.06279003354610278,0.8564991843768273,2.827903903442277,0.028039643044054485,0.013434996143429882,0.786628565218626,14.408444202854929,55.01768584928616,0.5022635807089384,0.22455705536569076
2019-06-11 15:30:00,189.9,28.92,24.13888889,98.4,16.77,0.01509441,302.0,0.254,0.0633907750650119,0.8589353420242251,2.8183591299430892,0.02768239671407045,0.01415646903633778,0.7372369903804346,14.365117775248615,55.01768584928616,0.5101151003508574,0.20609987873627914
2019-06-11 15:45:00,314.4,28.69,24.00555556,99.4,23.04,0.02073543,302.0,0.254,0.06485213358648773,0.8614032125671851,2.8092058046231156,0.027281535656993303,0.014914372786281419,0.7748526968386396,14.41325825036674,55.01768584928616,0.49945987702949424,0.23072582616334208
2019-06-11 16:00:00,164.4,28.67,23.98333333,97.1,30.23,0.02720297,302.0,0.254,0.06720426125190718,0.8638521903212995,2.8007092329653758,0.026849213508462227,0.01567929964599753,0.8703350992431463,14.519167295626618,55.01768584928616,0.47952610543249097,0.2697207626969452
2019-06-11 16:15:00,351.7,28.69,24.21666667,99.3,45.39,0.04084886,302.0,0.0,0.07047731020264707,0.8662316696021604,2.7931347204528865,0.026410443216047737,0.016407595574729615,0.9611633437967443,14.625076340886494,55.01768584928616,0.4651380211695556,0.29383872597658783
2019-06-11 16:30:00,38.06,28.76,24.21666667,99.3,26.0,0.02339864,302.0,4.572,0.07470143258008428,0.8684910447253597,2.7867475725686672,0.026008109113547923,0.017038161982730247,0.9848165767022222,14.673216816004619,55.01768584928616,0.46657643739419463,0.2915493160506733
2019-06-11 16:45:00,57.71,28.73,24.01111111,98.3,19.21,0.01728676,302.0,2.286,0.07990678052559565,0.8705797100064896,2.7818130947957367,0.02570579141124285,0.017490940264423806,0.896767148248939,14.673216816004619,55.01768584928616,0.47477133681793066,0.2780049520371702
2019-06-11 17:00:00,358.8,28.63,24.36111111,100.0,20.52,0.01846531,302.0,0.0,0.08622642465419597,0.8709683616627426,2.778413832254102,0.025583980486796477,0.01766863452175028,0.739987874672899,14.673216816004619,55.01768584928616,0.4780620556103705,0.2723072650640472
2019-06-11 17:15:00,4.075,28.69,24.38333333,99.7,11.35,0.01021085,302.0,0.0,0.09372189479812568,0.8693705715203693,2.7768421921305757,0.02572409346213626,0.017464012109571138,0.5832086010968586,14.673216816004619,55.01768584928616,0.4818915825512268,0.26547142649887656
2019-06-11 17:30:00,313.8,28.71,24.42777778,100.0,1.739,0.001564679,302.0,0.508,0.10231603192460006,0.8676000473085507,2.7776782730083793,0.02617740355973125,0.01677689620528596,0.49515917264357545,14.673216816004619,55.01768584928616,0.49449568482496326,0.24118166039432773
2019-06-11 17:45:00,100.6,28.72,24.50555556,99.7,1.376,0.001238829,302.0,1.27,0.11193167700083438,0.8674704967564664,2.781502173470734,0.026926576603032486,0.015546066250115889,0.4836187135744558,14.673216816004619,55.01768584928616,0.5265469521531273,0.15950825307590358
2019-06-11 18:00:00,87.8,28.75,24.83888889,96.8,1.836,0.001652201,302.0,0.508,0.13240458642887845,0.8711626874908689,2.7889339043962225,0.02942246500333297,0.010051828517220893,0.4951591726435755,14.673216816004619,55.01768584928616,0.5484375523599256,0.04371300473003449
2019-06-11 18:15:00,119.1,28.67,24.6,99.5,0.21,0.000188667,302.0,0.508,0.16443164688757553,0.8778345409232102,2.798684968412603,0.031025454837909347,0.002035154911257669,0.506699631712695,14.673216816004619,55.01768584928616,0.5493389796460116,-0.030352282658031807
2019-06-11 18:30:00,143.7,28.56,24.92777778,94.7,0.012,1.08e-05,302.0,0.0,0.19422739475933112,0.8847654954597205,2.808472701726864,0.030924236181138404,-0.0032268126727684554,0.49515917264357545,14.673216816004619,55.01768584928616,0.5494228602294594,-0.028794031991962708
2019-06-11 18:45:00,88.2,28.47,25.38333333,94.5,0.009,7.94e-06,302.0,0.0,0.20800636642655057,0.8892349895066287,2.8160144405459913,0.030619773143911094,-0.005399092148443985,0.4430326047133946,14.673216816004619,55.01768584928616,0.548600024269643,0.04162437978422388
2019-06-11 19:00:00,193.1,28.44,25.25,94.5,0.004,3.97e-06,302.0,0.0,0.19960661426925225,0.8895847759972562,2.820821716120922,0.030504067481723324,-0.006018518960877216,0.3662979168205966,14.673216816004619,55.01768584928616,0.4915615191584593,0.24710695761896687
2019-06-11 19:15:00,43.98,28.47,24.68333333,95.9,0.004,3.97e-06,302.0,0.0,0.17909411556879537,0.8875767424399497,2.8245492242906782,0.03043345069229121,-0.006365986362838704,0.292098960258841,14.673216816004619,55.01768584928616,-0.009752750868162161,0.5500904102705098
2019-06-11 19:30:00,31.72,28.53,24.68888889,99.6,0.005,4.93e-06,302.0,8.128,0.15702529405959675,0.8856205291034768,2.828129048144371,0.03045498372927536,-0.0062621617243202605,0.24757958632178773,14.673216816004619,55.01768584928616,-0.21497122478759936,0.5064404684998955
2019-06-11 19:45:00,123.6,28.55,24.55,93.5,0.006,5.58e-06,302.0,9.144,0.1439565734760731,0.8861257762566055,2.8324932707711143,0.030619773143911094,-0.005399092148443985,0.27852703461201117,14.730469595341534,55.01768584928616,-0.1413754319494948,0.5317025134999532
2019-06-11 20:00:00,152.2,28.53,24.67222222,95.3,0.003,2.25e-06,302.0,1.27,0.13889636499621405,0.8909547730855477,2.8395527187452085,0.03094387685713758,-0.0030326866739368626,0.3713693794826815,14.876782253646976,55.01768584928616,-0.02290269432711245,0.549699956534138
2019-06-11 20:15:00,295.9,28.21,23.93333333,99.1,0.008,6.86e-06,302.0,1.778,0.1341911307744029,0.8982776180421127,2.8491273712486658,0.03108607099895312,0.0006139163298158218,0.46421172435335184,15.073986271363012,55.01768584928616,0.062223670365732106,0.5466468608409738
2019-06-11 20:30:00,304.3,28.02,23.98888889,96.9,0.003,3.11e-06,302.0,0.508,0.13040437100964739,0.9049656652934647,2.8590130402821607,0.03083584974951748,0.003983851608324723,0.49515917264357545,15.283913128931696,55.01768584928616,0.07656981947291866,0.5448225751260303
2019-06-11 20:45:00,73.31,27.99,23.81666667,98.5,0.005,4.18e-06,302.0,1.016,0.1280995859009549,0.9078902690067677,2.8670055378463712,0.030619773143911094,0.005399092148443988,0.44873800020824023,15.501744923902463,54.8550133646837,0.04487289610171456,0.5483438691337024
2019-06-11 21:00:00,128.4,27.83,23.26111111,99.3,0.008,7.19e-06,302.0,0.254,0.12740041370617994,0.9078902690067677,2.864073472437024,0.03090909569736204,0.0033687544557720593,0.37136937948268156,15.737340276636226,54.44634834238972,-0.0039045389000631156,0.550163003297252
2019-06-11 21:15:00,114.0,27.6,23.16111111,100.0,0.009,7.83e-06,302.0,0.254,0.12761109109588006,0.9078902690067677,2.8501031324437127,0.031058102467656244,-0.0014542951971775818,0.29400075875712295,15.974545451792265,53.91071942967432,-0.07615600568703573,0.5448805726201572
2019-06-11 21:30:00,156.4,27.41,23.05555556,100.0,0.007,6.65e-06,302.0,0.0,0.1280660158881176,0.9078902690067677,2.8362668497079198,0.03032061493298367,-0.006883386775250726,0.24757958632178773,16.197206714029846,53.367155273807576,-0.1330998285216633,0.5338342544915773
2019-06-11 21:45:00,345.4,27.34,23.1,100.0,0.011,9.87e-06,302.0,0.254,0.1280995859009549,0.9078902690067677,2.8337369560711236,0.02921704747496551,-0.010634135614029953,0.232105862176676,16.404000375507714,52.52701140515953,-0.1070772173223611,0.5396564139816872
2019-06-11 22:00:00,231.8,27.37,23.28888889,100.0,0.007,6.01e-06,302.0,0.254,0.12492461622095132,0.9078902690067677,2.8468065903798165,0.02856096869453777,-0.012287870875037795,0.2269479541283054,16.59000159076538,51.35953875651872,-0.029152841436097775,0.5494039383343334
2019-06-11 22:15:00,166.1,27.5,23.55555556,100.0,0.006,5.04e-06,302.0,0.0,0.11777245072694507,0.9078902690067677,2.8687585055373965,0.028367484327148088,-0.012728178831277326,0.23210586217667598,16.73365488803328,50.370609078783055,0.04465572038641953,0.5483615980881996
2019-06-11 22:30:00,167.3,27.87,25.01111111,95.0,0.007,6.11e-06,302.0,0.0,0.10900528042541674,0.9078902690067677,2.8942494544707054,0.028486043978157974,-0.012460577911414004,0.24757958632178773,16.81340479554185,50.0660941228504,0.05750914154368406,0.547162932096083
2019-06-11 22:45:00,132.7,28.35,25.74444444,89.2,0.01,9.22e-06,302.0,0.0,0.1009852963228469,0.9078902690067677,2.917936190106585,0.02872359638562135,-0.011902760775882574,0.292098960258841,16.798195328247143,50.40565640270147,0.007416214637534323,0.550126872077273
2019-06-11 23:00:00,303.5,28.49,25.68333333,93.6,0.006,5.04e-06,302.0,0.254,0.09607468942571616,0.9078902690067677,2.9344754653718743,0.028959757130806996,-0.011316058074110524,0.36629791682059654,16.70655824065392,50.94866950001603,-0.045909393002297634,0.5482580626449873
2019-06-11 23:15:00,13.11,28.61,25.26666667,96.5,0.005,4.29e-06,302.0,0.0,0.13522604685808595,0.9016936287857505,2.9435211818238067,0.02913791774133601,-0.01084907614090273,0.44303260471339456,16.59131967031566,51.60057176724065,-0.08475754787435222,0.5436089897154031
2019-06-11 23:30:00,358.3,28.71,25.20555556,96.1,0.005,4.18e-06,302.0,0.0,0.21160387649666557,0.8878966895091213,2.948634364810916,0.02923160602419472,-0.01059405081440672,0.49515917264357545,16.505305754785848,52.26680155682185,-0.11438820089805474,0.5381541741140549
